gene_name	chrom	start	end	MeanExp	d	LOCK_group	MD_anno	index	OG_TSG_anno	TorN	max	min	singleValue
IFNA10	chr9	21206180	21207143	-1.02636188061569	963	Tumor-loss LOCKs	common PMDs	NE2_KYSE510.N	OG	NE2	0.43236197555579	-2.16762463617959	IFNA10|Tumor-loss LOCKs
IFNA10	chr9	21206180	21207143	-1.00515515552036	963	Tumor-loss LOCKs	common PMDs	NE2_KYSE510.T	OG	KYSE510	0.122251421126494	-1.74761597009428	IFNA10|Tumor-loss LOCKs
IQCF2	chr3	51861614	51863424	-1.00515515552036	1810	Shared LOCKs	common PMDs	NE2_KYSE510.T	OG	KYSE510	-0.0876686678555409	-1.72725783863713	IQCF2|Shared LOCKs
IQCF2	chr3	51861614	51863424	-1.02636188061569	1810	Shared LOCKs	common PMDs	NE2_KYSE510.N	OG	NE2	-0.189028473881526	-1.67610527928257	IQCF2|Shared LOCKs
IQCF3	chr3	51826882	51830856	-1.02636188061569	3974	Shared LOCKs	common PMDs	NE2_KYSE510.N	OG	NE2	-0.189028473881526	-1.67610527928257	IQCF3|Shared LOCKs
IQCF3	chr3	51826882	51830856	-1.00515515552036	3974	Shared LOCKs	common PMDs	NE2_KYSE510.T	OG	KYSE510	-0.0876686678555409	-1.72725783863713	IQCF3|Shared LOCKs
ITIH5	chr10	7559269	7666966	-1.02636188061569	107697	Tumor-loss LOCKs	common PMDs	NE2_KYSE510.N	OG	NE2	0.43236197555579	-2.16762463617959	ITIH5|Tumor-loss LOCKs
ITIH5	chr10	7559269	7666966	-1.00515515552036	107697	Tumor-loss LOCKs	common PMDs	NE2_KYSE510.T	OG	KYSE510	0.122251421126494	-1.74761597009428	ITIH5|Tumor-loss LOCKs
JAKMIP1	chr4	6024914	6200549	-1.00515515552036	175635	Tumor-loss LOCKs	common PMDs	NE2_KYSE510.T	OG	KYSE510	0.122251421126494	-1.74761597009428	JAKMIP1|Tumor-loss LOCKs
JAKMIP1	chr4	6024914	6200549	-1.02636188061569	175635	Tumor-loss LOCKs	common PMDs	NE2_KYSE510.N	OG	NE2	0.43236197555579	-2.16762463617959	JAKMIP1|Tumor-loss LOCKs
KCNA3	chr1	110653559	110674940	-1.00515515552036	21381	Tumor-loss LOCKs	common PMDs	NE2_KYSE510.T	OG	KYSE510	0.122251421126494	-1.74761597009428	KCNA3|Tumor-loss LOCKs
KCNA3	chr1	110653559	110674940	-1.02636188061569	21381	Tumor-loss LOCKs	common PMDs	NE2_KYSE510.N	OG	NE2	0.43236197555579	-2.16762463617959	KCNA3|Tumor-loss LOCKs
KCND3	chr1	111770661	111989668	-0.890846514404565	219007	Shared LOCKs	common PMDs	NE2_KYSE510.N	OG	NE2	-0.189028473881526	-1.67610527928257	KCND3|Shared LOCKs
KCND3	chr1	111770661	111989668	-0.791356762859824	219007	Shared LOCKs	common PMDs	NE2_KYSE510.T	OG	KYSE510	-0.0876686678555409	-1.72725783863713	KCND3|Shared LOCKs
KCNQ2	chr20	63400207	63472655	-0.972066085335065	72448	Shared LOCKs	common PMDs	NE2_KYSE510.T	OG	KYSE510	-0.0876686678555409	-1.72725783863713	KCNQ2|Shared LOCKs
KCNQ2	chr20	63400207	63472655	-1.02636188061569	72448	Shared LOCKs	common PMDs	NE2_KYSE510.N	OG	NE2	-0.189028473881526	-1.67610527928257	KCNQ2|Shared LOCKs
KCNQ3	chr8	132120860	132481095	-0.984752380965249	360235	Tumor-gain LOCKs	common PMDs	NE2_KYSE510.T	OG	KYSE510	0.513388128273281	-2.21830658670698	KCNQ3|Tumor-gain LOCKs
KCNQ3	chr8	132120860	132481095	-0.70785904220465	360235	Tumor-gain LOCKs	common PMDs	NE2_KYSE510.N	OG	NE2	1.00751618951085	-2.60039120281536	KCNQ3|Tumor-gain LOCKs
KLHL14	chr18	32672672	32773023	-1.01355982651126	100351	Tumor-loss LOCKs	common PMDs	NE2_KYSE510.N	OG	NE2	0.43236197555579	-2.16762463617959	KLHL14|Tumor-loss LOCKs
KLHL14	chr18	32672672	32773023	-1.00515515552036	100351	Tumor-loss LOCKs	common PMDs	NE2_KYSE510.T	OG	KYSE510	0.122251421126494	-1.74761597009428	KLHL14|Tumor-loss LOCKs
KLK15	chr19	50825288	50833574	-1.02636188061569	8286	Tumor-gain LOCKs	common PMDs	NE2_KYSE510.N	OG	NE2	1.00751618951085	-2.60039120281536	KLK15|Tumor-gain LOCKs
KLK15	chr19	50825288	50833574	-0.987004481936698	8286	Tumor-gain LOCKs	common PMDs	NE2_KYSE510.T	OG	KYSE510	0.513388128273281	-2.21830658670698	KLK15|Tumor-gain LOCKs
KLK2	chr19	50873438	50880567	-1.00515515552036	7129	Tumor-gain LOCKs	common PMDs	NE2_KYSE510.T	OG	KYSE510	0.513388128273281	-2.21830658670698	KLK2|Tumor-gain LOCKs
KLK2	chr19	50873438	50880567	-1.02636188061569	7129	Tumor-gain LOCKs	common PMDs	NE2_KYSE510.N	OG	NE2	1.00751618951085	-2.60039120281536	KLK2|Tumor-gain LOCKs
KRTAP12-4	chr21	44654212	44654659	-1.02636188061569	447	Tumor-gain LOCKs	common PMDs	NE2_KYSE510.N	OG	NE2	1.00751618951085	-2.60039120281536	KRTAP12-4|Tumor-gain LOCKs
KRTAP12-4	chr21	44654212	44654659	-1.00515515552036	447	Tumor-gain LOCKs	common PMDs	NE2_KYSE510.T	OG	KYSE510	0.513388128273281	-2.21830658670698	KRTAP12-4|Tumor-gain LOCKs
LCE2D	chr1	152663379	152664659	-1.02636188061569	1280	Tumor-loss LOCKs	common PMDs	NE2_KYSE510.N	OG	NE2	0.43236197555579	-2.16762463617959	LCE2D|Tumor-loss LOCKs
LCE2D	chr1	152663379	152664659	-1.00515515552036	1280	Tumor-loss LOCKs	common PMDs	NE2_KYSE510.T	OG	KYSE510	0.122251421126494	-1.74761597009428	LCE2D|Tumor-loss LOCKs
LDB2	chr4	16501540	16898645	-0.997277905960368	397105	Tumor-loss LOCKs	common PMDs	NE2_KYSE510.T	OG	KYSE510	0.122251421126494	-1.74761597009428	LDB2|Tumor-loss LOCKs
LDB2	chr4	16501540	16898645	-1.02636188061569	397105	Tumor-loss LOCKs	common PMDs	NE2_KYSE510.N	OG	NE2	0.43236197555579	-2.16762463617959	LDB2|Tumor-loss LOCKs
LELP1	chr1	153203429	153205120	-1.02636188061569	1691	Shared LOCKs	common PMDs	NE2_KYSE510.N	OG	NE2	-0.189028473881526	-1.67610527928257	LELP1|Shared LOCKs
LELP1	chr1	153203429	153205120	-1.00515515552036	1691	Shared LOCKs	common PMDs	NE2_KYSE510.T	OG	KYSE510	-0.0876686678555409	-1.72725783863713	LELP1|Shared LOCKs
LPA	chr6	160531481	160664275	-0.973267615286242	132794	Tumor-gain LOCKs	common PMDs	NE2_KYSE510.T	OG	KYSE510	0.513388128273281	-2.21830658670698	LPA|Tumor-gain LOCKs
LPA	chr6	160531481	160664275	-1.01637608224019	132794	Tumor-gain LOCKs	common PMDs	NE2_KYSE510.N	OG	NE2	1.00751618951085	-2.60039120281536	LPA|Tumor-gain LOCKs
LRRC18	chr10	48909479	48939840	-1.02636188061569	30361	Shared LOCKs	common PMDs	NE2_KYSE510.N	OG	NE2	-0.189028473881526	-1.67610527928257	LRRC18|Shared LOCKs
LRRC18	chr10	48909479	48939840	-1.00515515552036	30361	Shared LOCKs	common PMDs	NE2_KYSE510.T	OG	KYSE510	-0.0876686678555409	-1.72725783863713	LRRC18|Shared LOCKs
MAEL	chr1	166975581	167022214	-1.02636188061569	46633	Shared LOCKs	common PMDs	NE2_KYSE510.N	OG	NE2	-0.189028473881526	-1.67610527928257	MAEL|Shared LOCKs
MAEL	chr1	166975581	167022214	-1.00515515552036	46633	Shared LOCKs	common PMDs	NE2_KYSE510.T	OG	KYSE510	-0.0876686678555409	-1.72725783863713	MAEL|Shared LOCKs
MARCO	chr2	118942193	118994660	-0.805669669640895	52467	Tumor-loss LOCKs	common PMDs	NE2_KYSE510.N	OG	NE2	0.43236197555579	-2.16762463617959	MARCO|Tumor-loss LOCKs
MARCO	chr2	118942193	118994660	-0.400464144043269	52467	Tumor-loss LOCKs	common PMDs	NE2_KYSE510.T	OG	KYSE510	0.122251421126494	-1.74761597009428	MARCO|Tumor-loss LOCKs
MEF2C	chr5	88717116	88904105	-1.02234207903586	186989	Tumor-loss LOCKs	common PMDs	NE2_KYSE510.N	OG	NE2	0.43236197555579	-2.16762463617959	MEF2C|Tumor-loss LOCKs
MEF2C	chr5	88717116	88904105	0.0479453312810429	186989	Tumor-loss LOCKs	common PMDs	NE2_KYSE510.T	OG	KYSE510	0.122251421126494	-1.74761597009428	MEF2C|Tumor-loss LOCKs
MYH2	chr17	10521147	10549658	-1.00515515552036	28511	Tumor-gain LOCKs	common PMDs	NE2_KYSE510.T	OG	KYSE510	0.513388128273281	-2.21830658670698	MYH2|Tumor-gain LOCKs
MYH2	chr17	10521147	10549658	-1.02636188061569	28511	Tumor-gain LOCKs	common PMDs	NE2_KYSE510.N	OG	NE2	1.00751618951085	-2.60039120281536	MYH2|Tumor-gain LOCKs
NELL2	chr12	44508274	44921848	-1.01638377322739	413574	Tumor-loss LOCKs	common PMDs	NE2_KYSE510.N	OG	NE2	0.43236197555579	-2.16762463617959	NELL2|Tumor-loss LOCKs
NELL2	chr12	44508274	44921848	-0.925104595427415	413574	Tumor-loss LOCKs	common PMDs	NE2_KYSE510.T	OG	KYSE510	0.122251421126494	-1.74761597009428	NELL2|Tumor-loss LOCKs
NOS1	chr12	117208141	117361626	-0.998435590595965	153485	Shared LOCKs	common PMDs	NE2_KYSE510.T	OG	KYSE510	-0.0876686678555409	-1.72725783863713	NOS1|Shared LOCKs
NOS1	chr12	117208141	117361626	-1.02636188061569	153485	Shared LOCKs	common PMDs	NE2_KYSE510.N	OG	NE2	-0.189028473881526	-1.67610527928257	NOS1|Shared LOCKs
OR5H1	chr3	98130720	98138548	-1.02636188061569	7828	Tumor-gain LOCKs	common PMDs	NE2_KYSE510.N	OG	NE2	1.00751618951085	-2.60039120281536	OR5H1|Tumor-gain LOCKs
OR5H1	chr3	98130720	98138548	-1.00515515552036	7828	Tumor-gain LOCKs	common PMDs	NE2_KYSE510.T	OG	KYSE510	0.513388128273281	-2.21830658670698	OR5H1|Tumor-gain LOCKs
OR6K3	chr1	158716326	158725120	-1.02636188061569	8794	Shared LOCKs	common PMDs	NE2_KYSE510.N	OG	NE2	-0.189028473881526	-1.67610527928257	OR6K3|Shared LOCKs
OR6K3	chr1	158716326	158725120	-1.00515515552036	8794	Shared LOCKs	common PMDs	NE2_KYSE510.T	OG	KYSE510	-0.0876686678555409	-1.72725783863713	OR6K3|Shared LOCKs
OR9A2	chr7	143026199	143027132	-0.929909228130293	933	Tumor-loss LOCKs	common PMDs	NE2_KYSE510.T	OG	KYSE510	0.122251421126494	-1.74761597009428	OR9A2|Tumor-loss LOCKs
OR9A2	chr7	143026199	143027132	-0.883296580230092	933	Tumor-loss LOCKs	common PMDs	NE2_KYSE510.N	OG	NE2	0.43236197555579	-2.16762463617959	OR9A2|Tumor-loss LOCKs
OTUD7A	chr15	31475397	31870673	-0.915140691830616	395276	Shared LOCKs	common PMDs	NE2_KYSE510.N	OG	NE2	-0.189028473881526	-1.67610527928257	OTUD7A|Shared LOCKs
OTUD7A	chr15	31475397	31870673	-0.953623481118072	395276	Shared LOCKs	common PMDs	NE2_KYSE510.T	OG	KYSE510	-0.0876686678555409	-1.72725783863713	OTUD7A|Shared LOCKs
PAX3	chr2	222199886	222298998	-1.00515515552036	99112	Shared LOCKs	common PMDs	NE2_KYSE510.T	OG	KYSE510	-0.0876686678555409	-1.72725783863713	PAX3|Shared LOCKs
PAX3	chr2	222199886	222298998	-1.02636188061569	99112	Shared LOCKs	common PMDs	NE2_KYSE510.N	OG	NE2	-0.189028473881526	-1.67610527928257	PAX3|Shared LOCKs
PDE1B	chr12	54549600	54579239	-1.02636188061569	29639	Shared LOCKs	common PMDs	NE2_KYSE510.N	OG	NE2	-0.189028473881526	-1.67610527928257	PDE1B|Shared LOCKs
PDE1B	chr12	54549600	54579239	-1.00515515552036	29639	Shared LOCKs	common PMDs	NE2_KYSE510.T	OG	KYSE510	-0.0876686678555409	-1.72725783863713	PDE1B|Shared LOCKs
PGM5	chr9	68356610	68531061	-0.930022244910622	174451	Tumor-loss LOCKs	common PMDs	NE2_KYSE510.T	OG	KYSE510	0.122251421126494	-1.74761597009428	PGM5|Tumor-loss LOCKs
PGM5	chr9	68356610	68531061	-1.00357370319554	174451	Tumor-loss LOCKs	common PMDs	NE2_KYSE510.N	OG	NE2	0.43236197555579	-2.16762463617959	PGM5|Tumor-loss LOCKs
PIK3R5	chr17	8878915	8965707	-1.00515515552036	86792	Tumor-gain LOCKs	common PMDs	NE2_KYSE510.T	OG	KYSE510	0.513388128273281	-2.21830658670698	PIK3R5|Tumor-gain LOCKs
PIK3R5	chr17	8878915	8965707	-1.01780923260389	86792	Tumor-gain LOCKs	common PMDs	NE2_KYSE510.N	OG	NE2	1.00751618951085	-2.60039120281536	PIK3R5|Tumor-gain LOCKs
PIWIL1	chr12	130337886	130426260	-0.964912180193845	88374	Tumor-gain LOCKs	common PMDs	NE2_KYSE510.T	OG	KYSE510	0.513388128273281	-2.21830658670698	PIWIL1|Tumor-gain LOCKs
PIWIL1	chr12	130337886	130426260	-1.02636188061569	88374	Tumor-gain LOCKs	common PMDs	NE2_KYSE510.N	OG	NE2	1.00751618951085	-2.60039120281536	PIWIL1|Tumor-gain LOCKs
PLXNA4	chr7	132123339	132648688	-0.976944781770387	525349	Tumor-gain LOCKs	common PMDs	NE2_KYSE510.T	OG	KYSE510	0.513388128273281	-2.21830658670698	PLXNA4|Tumor-gain LOCKs
PLXNA4	chr7	132123339	132648688	-0.996870265145031	525349	Tumor-gain LOCKs	common PMDs	NE2_KYSE510.N	OG	NE2	1.00751618951085	-2.60039120281536	PLXNA4|Tumor-gain LOCKs
PRAMEF11	chr1	12824604	12831410	-1.02636188061569	6806	Shared LOCKs	common PMDs	NE2_KYSE510.N	OG	NE2	-0.189028473881526	-1.67610527928257	PRAMEF11|Shared LOCKs
PRAMEF11	chr1	12824604	12831410	-1.00515515552036	6806	Shared LOCKs	common PMDs	NE2_KYSE510.T	OG	KYSE510	-0.0876686678555409	-1.72725783863713	PRAMEF11|Shared LOCKs
PREX2	chr8	67952045	68237032	-1.02636188061569	284987	Tumor-loss LOCKs	common PMDs	NE2_KYSE510.N	OG	NE2	0.43236197555579	-2.16762463617959	PREX2|Tumor-loss LOCKs
PREX2	chr8	67952045	68237032	-1.00515515552036	284987	Tumor-loss LOCKs	common PMDs	NE2_KYSE510.T	OG	KYSE510	0.122251421126494	-1.74761597009428	PREX2|Tumor-loss LOCKs
PROX1	chr1	213983150	214041510	-1.00043418915311	58360	Shared LOCKs	common PMDs	NE2_KYSE510.T	OG	KYSE510	-0.0876686678555409	-1.72725783863713	PROX1|Shared LOCKs
PROX1	chr1	213983150	214041510	-0.980287822939818	58360	Shared LOCKs	common PMDs	NE2_KYSE510.N	OG	NE2	-0.189028473881526	-1.67610527928257	PROX1|Shared LOCKs
PXDN	chr2	1631886	1744901	0.424357357775981	113015	Tumor-gain LOCKs	common PMDs	NE2_KYSE510.T	OG	KYSE510	0.513388128273281	-2.21830658670698	PXDN|Tumor-gain LOCKs
PXDN	chr2	1631886	1744901	1.00751618951085	113015	Tumor-gain LOCKs	common PMDs	NE2_KYSE510.N	OG	NE2	1.00751618951085	-2.60039120281536	PXDN|Tumor-gain LOCKs
RAB3C	chr5	58582151	58859394	-1.00515515552036	277243	Shared LOCKs	common PMDs	NE2_KYSE510.T	OG	KYSE510	-0.0876686678555409	-1.72725783863713	RAB3C|Shared LOCKs
RAB3C	chr5	58582151	58859394	-1.02636188061569	277243	Shared LOCKs	common PMDs	NE2_KYSE510.N	OG	NE2	-0.189028473881526	-1.67610527928257	RAB3C|Shared LOCKs
RELN	chr7	103471788	103989658	-1.00952333286525	517870	Tumor-loss LOCKs	common PMDs	NE2_KYSE510.N	OG	NE2	0.43236197555579	-2.16762463617959	RELN|Tumor-loss LOCKs
RELN	chr7	103471788	103989658	-0.33869132082108	517870	Tumor-loss LOCKs	common PMDs	NE2_KYSE510.T	OG	KYSE510	0.122251421126494	-1.74761597009428	RELN|Tumor-loss LOCKs
RGPD3	chr2	106403405	106470935	-0.462989004558419	67530	Shared LOCKs	common PMDs	NE2_KYSE510.N	OG	NE2	-0.189028473881526	-1.67610527928257	RGPD3|Shared LOCKs
RGPD3	chr2	106403405	106470935	-0.391728838557073	67530	Shared LOCKs	common PMDs	NE2_KYSE510.T	OG	KYSE510	-0.0876686678555409	-1.72725783863713	RGPD3|Shared LOCKs
RGS22	chr8	99960935	100106049	-0.998232748942941	145114	Tumor-loss LOCKs	common PMDs	NE2_KYSE510.T	OG	KYSE510	0.122251421126494	-1.74761597009428	RGS22|Tumor-loss LOCKs
RGS22	chr8	99960935	100106049	-1.02636188061569	145114	Tumor-loss LOCKs	common PMDs	NE2_KYSE510.N	OG	NE2	0.43236197555579	-2.16762463617959	RGS22|Tumor-loss LOCKs
RGS7	chr1	240774741	241357230	-1.02636188061569	582489	Tumor-loss LOCKs	common PMDs	NE2_KYSE510.N	OG	NE2	0.43236197555579	-2.16762463617959	RGS7|Tumor-loss LOCKs
RGS7	chr1	240774741	241357230	-0.825934452159073	582489	Tumor-loss LOCKs	common PMDs	NE2_KYSE510.T	OG	KYSE510	0.122251421126494	-1.74761597009428	RGS7|Tumor-loss LOCKs
RYR2	chr1	237042183	237833988	-0.912307719461864	791805	Tumor-loss LOCKs	common PMDs	NE2_KYSE510.N	OG	NE2	0.43236197555579	-2.16762463617959	RYR2|Tumor-loss LOCKs
RYR2	chr1	237042183	237833988	-0.725045249566855	791805	Tumor-loss LOCKs	common PMDs	NE2_KYSE510.T	OG	KYSE510	0.122251421126494	-1.74761597009428	RYR2|Tumor-loss LOCKs
SCN10A	chr3	38696806	38816217	-1.02636188061569	119411	Tumor-gain LOCKs	common PMDs	NE2_KYSE510.N	OG	NE2	1.00751618951085	-2.60039120281536	SCN10A|Tumor-gain LOCKs
SCN10A	chr3	38696806	38816217	-1.00515515552036	119411	Tumor-gain LOCKs	common PMDs	NE2_KYSE510.T	OG	KYSE510	0.513388128273281	-2.21830658670698	SCN10A|Tumor-gain LOCKs
SEZ6L	chr22	26169461	26383596	-1.02636188061569	214135	Shared LOCKs	common PMDs	NE2_KYSE510.N	OG	NE2	-0.189028473881526	-1.67610527928257	SEZ6L|Shared LOCKs
SEZ6L	chr22	26169461	26383596	-1.00515515552036	214135	Shared LOCKs	common PMDs	NE2_KYSE510.T	OG	KYSE510	-0.0876686678555409	-1.72725783863713	SEZ6L|Shared LOCKs
SFMBT2	chr10	7158623	7411490	-0.946413560947574	252867	Tumor-loss LOCKs	common PMDs	NE2_KYSE510.N	OG	NE2	0.43236197555579	-2.16762463617959	SFMBT2|Tumor-loss LOCKs
SFMBT2	chr10	7158623	7411490	-0.511172048831482	252867	Tumor-loss LOCKs	common PMDs	NE2_KYSE510.T	OG	KYSE510	0.122251421126494	-1.74761597009428	SFMBT2|Tumor-loss LOCKs
SFRP4	chr7	37905931	37916817	-0.980572010013233	10886	Tumor-loss LOCKs	common PMDs	NE2_KYSE510.N	OG	NE2	0.43236197555579	-2.16762463617959	SFRP4|Tumor-loss LOCKs
SFRP4	chr7	37905931	37916817	-1.00515515552036	10886	Tumor-loss LOCKs	common PMDs	NE2_KYSE510.T	OG	KYSE510	0.122251421126494	-1.74761597009428	SFRP4|Tumor-loss LOCKs
SGSM1	chr22	24806210	24927578	-0.9054643341102	121368	Tumor-loss LOCKs	common PMDs	NE2_KYSE510.T	OG	KYSE510	0.122251421126494	-1.74761597009428	SGSM1|Tumor-loss LOCKs
SGSM1	chr22	24806210	24927578	-0.962956019155532	121368	Tumor-loss LOCKs	common PMDs	NE2_KYSE510.N	OG	NE2	0.43236197555579	-2.16762463617959	SGSM1|Tumor-loss LOCKs
SHANK1	chr19	50659254	50719802	-1.00515515552036	60548	Tumor-gain LOCKs	common PMDs	NE2_KYSE510.T	OG	KYSE510	0.513388128273281	-2.21830658670698	SHANK1|Tumor-gain LOCKs
SHANK1	chr19	50659254	50719802	-1.02636188061569	60548	Tumor-gain LOCKs	common PMDs	NE2_KYSE510.N	OG	NE2	1.00751618951085	-2.60039120281536	SHANK1|Tumor-gain LOCKs
SHISA9	chr16	12901597	13563017	0.746513989508411	661420	Tumor-gain LOCKs	common PMDs	NE2_KYSE510.N	OG	NE2	1.00751618951085	-2.60039120281536	SHISA9|Tumor-gain LOCKs
SHISA9	chr16	12901597	13563017	-0.996496261067452	661420	Tumor-gain LOCKs	common PMDs	NE2_KYSE510.T	OG	KYSE510	0.513388128273281	-2.21830658670698	SHISA9|Tumor-gain LOCKs
SIX6	chr14	60509145	60512850	-1.02636188061569	3705	Shared LOCKs	common PMDs	NE2_KYSE510.N	OG	NE2	-0.189028473881526	-1.67610527928257	SIX6|Shared LOCKs
SIX6	chr14	60509145	60512850	-1.00515515552036	3705	Shared LOCKs	common PMDs	NE2_KYSE510.T	OG	KYSE510	-0.0876686678555409	-1.72725783863713	SIX6|Shared LOCKs
SLAMF1	chr1	160608105	160647044	-1.00515515552036	38939	Shared LOCKs	common PMDs	NE2_KYSE510.T	OG	KYSE510	-0.0876686678555409	-1.72725783863713	SLAMF1|Shared LOCKs
SLAMF1	chr1	160608105	160647044	-1.02636188061569	38939	Shared LOCKs	common PMDs	NE2_KYSE510.N	OG	NE2	-0.189028473881526	-1.67610527928257	SLAMF1|Shared LOCKs
SPACA1	chr6	88046900	88066838	-1.02636188061569	19938	Tumor-loss LOCKs	common PMDs	NE2_KYSE510.N	OG	NE2	0.43236197555579	-2.16762463617959	SPACA1|Tumor-loss LOCKs
SPACA1	chr6	88046900	88066838	-1.00515515552036	19938	Tumor-loss LOCKs	common PMDs	NE2_KYSE510.T	OG	KYSE510	0.122251421126494	-1.74761597009428	SPACA1|Tumor-loss LOCKs
SPOCK1	chr5	136975297	137499326	-0.190382383262662	524029	Tumor-loss LOCKs	common PMDs	NE2_KYSE510.T	OG	KYSE510	0.122251421126494	-1.74761597009428	SPOCK1|Tumor-loss LOCKs
SPOCK1	chr5	136975297	137499326	0.43236197555579	524029	Tumor-loss LOCKs	common PMDs	NE2_KYSE510.N	OG	NE2	0.43236197555579	-2.16762463617959	SPOCK1|Tumor-loss LOCKs
SPTA1	chr1	158610703	158686715	-1.02636188061569	76012	Shared LOCKs	common PMDs	NE2_KYSE510.N	OG	NE2	-0.189028473881526	-1.67610527928257	SPTA1|Shared LOCKs
SPTA1	chr1	158610703	158686715	-0.936408578047331	76012	Shared LOCKs	common PMDs	NE2_KYSE510.T	OG	KYSE510	-0.0876686678555409	-1.72725783863713	SPTA1|Shared LOCKs
ST6GAL2	chr2	106801599	106887277	-1.02636188061569	85678	Tumor-gain LOCKs	common PMDs	NE2_KYSE510.N	OG	NE2	1.00751618951085	-2.60039120281536	ST6GAL2|Tumor-gain LOCKs
ST6GAL2	chr2	106801599	106887277	-1.00515515552036	85678	Tumor-gain LOCKs	common PMDs	NE2_KYSE510.T	OG	KYSE510	0.513388128273281	-2.21830658670698	ST6GAL2|Tumor-gain LOCKs
STK32B	chr4	5019385	5500989	-0.996893654220366	481604	Tumor-loss LOCKs	common PMDs	NE2_KYSE510.T	OG	KYSE510	0.122251421126494	-1.74761597009428	STK32B|Tumor-loss LOCKs
STK32B	chr4	5019385	5500989	-0.193930750338188	481604	Tumor-loss LOCKs	common PMDs	NE2_KYSE510.N	OG	NE2	0.43236197555579	-2.16762463617959	STK32B|Tumor-loss LOCKs
SYT3	chr19	50621976	50639881	-1.02636188061569	17905	Tumor-gain LOCKs	common PMDs	NE2_KYSE510.N	OG	NE2	1.00751618951085	-2.60039120281536	SYT3|Tumor-gain LOCKs
SYT3	chr19	50621976	50639881	-1.00515515552036	17905	Tumor-gain LOCKs	common PMDs	NE2_KYSE510.T	OG	KYSE510	0.513388128273281	-2.21830658670698	SYT3|Tumor-gain LOCKs
TFAP2D	chr6	50713525	50773033	-1.02636188061569	59508	Tumor-loss LOCKs	common PMDs	NE2_KYSE510.N	OG	NE2	0.43236197555579	-2.16762463617959	TFAP2D|Tumor-loss LOCKs
TFAP2D	chr6	50713525	50773033	-1.00515515552036	59508	Tumor-loss LOCKs	common PMDs	NE2_KYSE510.T	OG	KYSE510	0.122251421126494	-1.74761597009428	TFAP2D|Tumor-loss LOCKs
TNR	chr1	175315193	175743595	-1.02302947715413	428402	Shared LOCKs	common PMDs	NE2_KYSE510.N	OG	NE2	-0.189028473881526	-1.67610527928257	TNR|Shared LOCKs
TNR	chr1	175315193	175743595	-1.00515515552036	428402	Shared LOCKs	common PMDs	NE2_KYSE510.T	OG	KYSE510	-0.0876686678555409	-1.72725783863713	TNR|Shared LOCKs
TRIM67	chr1	231162057	231221565	-0.924465076350921	59508	Tumor-loss LOCKs	common PMDs	NE2_KYSE510.N	OG	NE2	0.43236197555579	-2.16762463617959	TRIM67|Tumor-loss LOCKs
TRIM67	chr1	231162057	231221565	-0.865208427366615	59508	Tumor-loss LOCKs	common PMDs	NE2_KYSE510.T	OG	KYSE510	0.122251421126494	-1.74761597009428	TRIM67|Tumor-loss LOCKs
TRPC4	chr13	37632062	37869772	-1.01120177710007	237710	Tumor-loss LOCKs	common PMDs	NE2_KYSE510.N	OG	NE2	0.43236197555579	-2.16762463617959	TRPC4|Tumor-loss LOCKs
TRPC4	chr13	37632062	37869772	-0.840927030659677	237710	Tumor-loss LOCKs	common PMDs	NE2_KYSE510.T	OG	KYSE510	0.122251421126494	-1.74761597009428	TRPC4|Tumor-loss LOCKs
UBE2QL1	chr5	6448858	6496723	-1.02636188061569	47865	Tumor-gain LOCKs	common PMDs	NE2_KYSE510.N	OG	NE2	1.00751618951085	-2.60039120281536	UBE2QL1|Tumor-gain LOCKs
UBE2QL1	chr5	6448858	6496723	-1.00515515552036	47865	Tumor-gain LOCKs	common PMDs	NE2_KYSE510.T	OG	KYSE510	0.513388128273281	-2.21830658670698	UBE2QL1|Tumor-gain LOCKs
UGT3A1	chr5	35951005	36001022	-1.02636188061569	50017	Shared LOCKs	common PMDs	NE2_KYSE510.N	OG	NE2	-0.189028473881526	-1.67610527928257	UGT3A1|Shared LOCKs
UGT3A1	chr5	35951005	36001022	-1.00515515552036	50017	Shared LOCKs	common PMDs	NE2_KYSE510.T	OG	KYSE510	-0.0876686678555409	-1.72725783863713	UGT3A1|Shared LOCKs
XKR6	chr8	10896044	11201833	-0.189028473881526	305789	Shared LOCKs	common PMDs	NE2_KYSE510.N	OG	NE2	-0.189028473881526	-1.67610527928257	XKR6|Shared LOCKs
XKR6	chr8	10896044	11201833	-0.0876686678555409	305789	Shared LOCKs	common PMDs	NE2_KYSE510.T	OG	KYSE510	-0.0876686678555409	-1.72725783863713	XKR6|Shared LOCKs
XYLT1	chr16	17101768	17470960	-1.01473205456466	369192	Tumor-gain LOCKs	common PMDs	NE2_KYSE510.N	OG	NE2	1.00751618951085	-2.60039120281536	XYLT1|Tumor-gain LOCKs
XYLT1	chr16	17101768	17470960	-1.00515515552036	369192	Tumor-gain LOCKs	common PMDs	NE2_KYSE510.T	OG	KYSE510	0.513388128273281	-2.21830658670698	XYLT1|Tumor-gain LOCKs
ZIC1	chr3	147409364	147416719	-1.00769846993105	7355	Tumor-loss LOCKs	common PMDs	NE2_KYSE510.N	OG	NE2	0.43236197555579	-2.16762463617959	ZIC1|Tumor-loss LOCKs
