gene_name	LOCK_group	MD_anno	mean_exp	index	TorN	mean_exp_winsorize
MIR370	Tumor-loss LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
SNORD113-1	Tumor-loss LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
SNORD113-2	Tumor-loss LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
SNORD113-3	Tumor-loss LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
SNORD113-4	Tumor-loss LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
SNORD113-5	Tumor-loss LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
SNORD113-6	Tumor-loss LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
SNORD113-7	Tumor-loss LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
SNORD113-8	Tumor-loss LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
SNORD113-9	Tumor-loss LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
SNORD114-1	Tumor-loss LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
SNORD114-2	Tumor-loss LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
SNORD114-3	Tumor-loss LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
SNORD114-4	Tumor-loss LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
SNORD114-5	Tumor-loss LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
SNORD114-6	Tumor-loss LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
SNORD114-7	Tumor-loss LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
SNORD114-9	Tumor-loss LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
SNORD114-10	Tumor-loss LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
SNORD114-11	Tumor-loss LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
SNORD114-12	Tumor-loss LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
SNORD114-13	Tumor-loss LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
SNORD114-14	Tumor-loss LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
SNORD114-15	Tumor-loss LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
SNORD114-16	Tumor-loss LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
SNORD114-17	Tumor-loss LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
SNORD114-18	Tumor-loss LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
SNORD114-19	Tumor-loss LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
SNORD114-21	Tumor-loss LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
SNORD114-22	Tumor-loss LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
SNORD114-23	Tumor-loss LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
SNORD114-24	Tumor-loss LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
SNORD114-25	Tumor-loss LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
SNORD114-26	Tumor-loss LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
SNORD114-27	Tumor-loss LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
SNORD114-28	Tumor-loss LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
SNORD114-29	Tumor-loss LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
SNORD114-30	Tumor-loss LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
SNORD114-31	Tumor-loss LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
MIR541	Tumor-loss LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
MIR409	Tumor-loss LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
MIR412	Tumor-loss LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
MIR369	Tumor-loss LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
MIR410	Tumor-loss LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
MIR656	Tumor-loss LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
MEG9	Tumor-loss LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
LINC00524	Tumor-loss LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
MIR4508	Tumor-gain LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
MAGEL2	Tumor-gain LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
GABRB3	Tumor-gain LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
GABRA5	Tumor-gain LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
TMCO5B	Shared LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
RYR3	Shared LOCKs	common PMDs	-0.729722579713431	breastNormalVsLuminalA.T	Tumor	-0.729722579713431
RORA	Tumor-loss LOCKs	common PMDs	-0.20496922198455	breastNormalVsLuminalA.T	Tumor	-0.20496922198455
RORA-AS2	Tumor-loss LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
TBC1D21	Tumor-loss LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
ISLR2	Tumor-loss LOCKs	common PMDs	-0.854923504386866	breastNormalVsLuminalA.T	Tumor	-0.854923504386866
ISLR	Tumor-loss LOCKs	common PMDs	-0.910908399951918	breastNormalVsLuminalA.T	Tumor	-0.910908399951918
STRA6	Tumor-loss LOCKs	common PMDs	-0.642326498344859	breastNormalVsLuminalA.T	Tumor	-0.642326498344859
LINGO1	Tumor-loss LOCKs	common PMDs	0.227913864116711	breastNormalVsLuminalA.T	Tumor	0.227913864116711
LINGO1-AS1	Tumor-loss LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
LINGO1-AS2	Tumor-loss LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
ANKRD34C-AS1	Tumor-loss LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
MIR184	Tumor-loss LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
SV2B	Shared LOCKs	common PMDs	-0.936977965348276	breastNormalVsLuminalA.T	Tumor	-0.936977965348276
ST8SIA2	Tumor-loss LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
C15orf32	Tumor-loss LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
LINC00930	Tumor-loss LOCKs	common PMDs	-0.902414681540586	breastNormalVsLuminalA.T	Tumor	-0.902414681540586
LINC01579	Tumor-gain LOCKs	common PMDs	-0.957470681554891	breastNormalVsLuminalA.T	Tumor	-0.957470681554891
LINC01580	Tumor-gain LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
LINC01581	Tumor-gain LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
LINC00923	Tumor-gain LOCKs	common PMDs	-0.955224139145102	breastNormalVsLuminalA.T	Tumor	-0.955224139145102
RBFOX1	Tumor-gain LOCKs	common PMDs	-0.954903136145229	breastNormalVsLuminalA.T	Tumor	-0.954903136145229
LINC01570	Tumor-gain LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
MIR8065	Tumor-gain LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
LINC01177	Tumor-gain LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
LINC01195	Tumor-gain LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
GRIN2A	Tumor-gain LOCKs	common PMDs	-0.95988284607415	breastNormalVsLuminalA.T	Tumor	-0.95988284607415
HS3ST2	Shared LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
PRKCB	Tumor-gain LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
MIR1273H	Tumor-gain LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
HS3ST4	Tumor-gain LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
MIR548W	Tumor-gain LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
ZNF423	Tumor-loss LOCKs	common PMDs	0.0313171797734108	breastNormalVsLuminalA.T	Tumor	0.0313171797734108
ADAM3B	Tumor-loss LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
NKD1	Tumor-loss LOCKs	common PMDs	0.209898789878093	breastNormalVsLuminalA.T	Tumor	0.209898789878093
SLC6A2	Tumor-loss LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
CES1P2	Tumor-loss LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
CES1P1	Tumor-loss LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
CES1	Tumor-loss LOCKs	common PMDs	-0.862639325583223	breastNormalVsLuminalA.T	Tumor	-0.862639325583223
CES5A	Tumor-loss LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
GNAO1	Tumor-loss LOCKs	common PMDs	-0.458011145335936	breastNormalVsLuminalA.T	Tumor	-0.458011145335936
MIR3935	Tumor-loss LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
LINC01568	Shared LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
PLCG2	Tumor-loss LOCKs	common PMDs	-0.209996584878879	breastNormalVsLuminalA.T	Tumor	-0.209996584878879
MIR8058	Tumor-gain LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
MIR3182	Tumor-gain LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
OR1D4	Tumor-loss LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
NLRP1	Tumor-loss LOCKs	common PMDs	-0.894202736040828	breastNormalVsLuminalA.T	Tumor	-0.894202736040828
WSCD1	Tumor-loss LOCKs	common PMDs	-0.338395039757606	breastNormalVsLuminalA.T	Tumor	-0.338395039757606
MYHAS	Tumor-gain LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
MYH8	Tumor-gain LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
MYH4	Tumor-gain LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
MYH1	Tumor-gain LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
CDRT7	Tumor-loss LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
CDRT8	Tumor-loss LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
KRT25	Tumor-loss LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
KRT26	Tumor-loss LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
MAPT	Tumor-loss LOCKs	common PMDs	0.353246959409927	breastNormalVsLuminalA.T	Tumor	0.353246959409927
SKAP1	Shared LOCKs	common PMDs	-0.847616794516972	breastNormalVsLuminalA.T	Tumor	-0.847616794516972
B4GALNT2	Tumor-loss LOCKs	common PMDs	-0.165718463935499	breastNormalVsLuminalA.T	Tumor	-0.165718463935499
LINC01482	Tumor-gain LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
ABCA8	Tumor-gain LOCKs	common PMDs	-0.787864232107012	breastNormalVsLuminalA.T	Tumor	-0.787864232107012
LINC01497	Tumor-gain LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
LINC01028	Tumor-gain LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
KCNJ16	Tumor-gain LOCKs	common PMDs	-0.957119949215056	breastNormalVsLuminalA.T	Tumor	-0.957119949215056
LINC00469	Tumor-loss LOCKs	common PMDs	-0.369161110178896	breastNormalVsLuminalA.T	Tumor	-0.369161110178896
MGC16275	Tumor-loss LOCKs	common PMDs	-0.713667129868629	breastNormalVsLuminalA.T	Tumor	-0.713667129868629
TTYH2	Tumor-loss LOCKs	common PMDs	0.0449942567327841	breastNormalVsLuminalA.T	Tumor	0.0449942567327841
DNAI2	Tumor-loss LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
EPB41L3	Tumor-gain LOCKs	common PMDs	-0.948125280952475	breastNormalVsLuminalA.T	Tumor	-0.948125280952475
MIR3976HG	Tumor-gain LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
MIR3976	Tumor-gain LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
TMEM200C	Tumor-gain LOCKs	common PMDs	-0.954973012997562	breastNormalVsLuminalA.T	Tumor	-0.954973012997562
L3MBTL4	Tumor-gain LOCKs	common PMDs	-0.958187097850319	breastNormalVsLuminalA.T	Tumor	-0.958187097850319
L3MBTL4-AS1	Tumor-gain LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
LINC01387	Tumor-gain LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
ARHGAP28	Tumor-gain LOCKs	common PMDs	-0.95638880948718	breastNormalVsLuminalA.T	Tumor	-0.95638880948718
LINC00668	Tumor-gain LOCKs	common PMDs	-0.956086394654463	breastNormalVsLuminalA.T	Tumor	-0.956086394654463
LAMA1	Tumor-gain LOCKs	common PMDs	-0.958513714932223	breastNormalVsLuminalA.T	Tumor	-0.958513714932223
LOXHD1	Tumor-loss LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
ST8SIA5	Tumor-loss LOCKs	common PMDs	-0.949604402868579	breastNormalVsLuminalA.T	Tumor	-0.949604402868579
MIR4527	Tumor-loss LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
MAPK4	Tumor-loss LOCKs	common PMDs	-0.499469616949635	breastNormalVsLuminalA.T	Tumor	-0.499469616949635
TCF4	Tumor-gain LOCKs	common PMDs	-0.954082465740605	breastNormalVsLuminalA.T	Tumor	-0.954082465740605
TCF4-AS1	Tumor-gain LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
MIR4529	Tumor-gain LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
BOD1L2	Tumor-loss LOCKs	common PMDs	-0.938663483435405	breastNormalVsLuminalA.T	Tumor	-0.938663483435405
ST8SIA3	Tumor-loss LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
ONECUT2	Tumor-loss LOCKs	common PMDs	0.29512812813621	breastNormalVsLuminalA.T	Tumor	0.29512812813621
GRP	Tumor-loss LOCKs	common PMDs	-0.918224627499662	breastNormalVsLuminalA.T	Tumor	-0.918224627499662
MC4R	Tumor-loss LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
LINC01029	Tumor-gain LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
LINC00906	Tumor-gain LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
LINC01532	Tumor-gain LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
ZNF536	Tumor-gain LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
LINC01533	Tumor-gain LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
MAG	Tumor-loss LOCKs	common PMDs	-0.813265023307915	breastNormalVsLuminalA.T	Tumor	-0.813265023307915
CD22	Tumor-loss LOCKs	common PMDs	-0.759940579051511	breastNormalVsLuminalA.T	Tumor	-0.759940579051511
FFAR1	Tumor-loss LOCKs	common PMDs	-0.948173328544872	breastNormalVsLuminalA.T	Tumor	-0.948173328544872
FFAR3	Tumor-loss LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
GPR42	Tumor-loss LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
LINC01531	Tumor-loss LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
FFAR2	Tumor-loss LOCKs	common PMDs	-0.685539386479804	breastNormalVsLuminalA.T	Tumor	-0.685539386479804
LINC01480	Shared LOCKs	common PMDs	-0.815965352823779	breastNormalVsLuminalA.T	Tumor	-0.815965352823779
CEACAM21	Shared LOCKs	common PMDs	-0.892054758820268	breastNormalVsLuminalA.T	Tumor	-0.892054758820268
CEACAM4	Shared LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
OSCAR	Tumor-loss LOCKs	common PMDs	-0.501408696687865	breastNormalVsLuminalA.T	Tumor	-0.501408696687865
LILRB3	Tumor-loss LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
LILRB5	Shared LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
LILRB2	Shared LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
MIR4752	Shared LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
LILRA5	Shared LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
LILRA4	Shared LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
LAIR1	Shared LOCKs	common PMDs	-0.947247055481903	breastNormalVsLuminalA.T	Tumor	-0.947247055481903
LAIR2	Shared LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
KIR3DX1	Shared LOCKs	common PMDs	-0.93025805571703	breastNormalVsLuminalA.T	Tumor	-0.93025805571703
LILRA2	Shared LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
LILRA1	Shared LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
NLRP9	Tumor-gain LOCKs	common PMDs	-0.926179204388034	breastNormalVsLuminalA.T	Tumor	-0.926179204388034
RFPL4A	Tumor-gain LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
RFPL4AL1	Tumor-gain LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
NLRP11	Tumor-gain LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
NLRP4	Tumor-gain LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
MYT1L-AS1	Tumor-gain LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
LINC01304	Tumor-gain LOCKs	common PMDs	-0.936001400861767	breastNormalVsLuminalA.T	Tumor	-0.936001400861767
GREB1	Tumor-loss LOCKs	common PMDs	-0.0451173743171114	breastNormalVsLuminalA.T	Tumor	-0.0451173743171114
MIR4429	Tumor-loss LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
NTSR2	Tumor-loss LOCKs	common PMDs	-0.867144888642961	breastNormalVsLuminalA.T	Tumor	-0.867144888642961
ADD2	Tumor-loss LOCKs	common PMDs	-0.937646129027071	breastNormalVsLuminalA.T	Tumor	-0.937646129027071
FIGLA	Tumor-loss LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
CLEC4F	Tumor-loss LOCKs	common PMDs	-0.946234950019128	breastNormalVsLuminalA.T	Tumor	-0.946234950019128
CD207	Tumor-loss LOCKs	common PMDs	-0.677756585341431	breastNormalVsLuminalA.T	Tumor	-0.677756585341431
ANKRD20A8P	Tumor-loss LOCKs	common PMDs	-0.87358490727756	breastNormalVsLuminalA.T	Tumor	-0.87358490727756
CNGA3	Tumor-loss LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
IL1RL1	Tumor-loss LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
IL18R1	Tumor-loss LOCKs	common PMDs	-0.797537975348364	breastNormalVsLuminalA.T	Tumor	-0.797537975348364
ST6GAL2	Tumor-gain LOCKs	common PMDs	-0.95709323846997	breastNormalVsLuminalA.T	Tumor	-0.95709323846997
MARCO	Tumor-loss LOCKs	common PMDs	-0.909245986452062	breastNormalVsLuminalA.T	Tumor	-0.909245986452062
KIF5C	Tumor-loss LOCKs	common PMDs	0.189193748950109	breastNormalVsLuminalA.T	Tumor	0.189193748950109
KCNH7	Tumor-loss LOCKs	common PMDs	-0.956221952724135	breastNormalVsLuminalA.T	Tumor	-0.956221952724135
FTCDNL1	Tumor-loss LOCKs	common PMDs	0.370468047018305	breastNormalVsLuminalA.T	Tumor	0.370468047018305
PAX3	Tumor-loss LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
ASB18	Tumor-loss LOCKs	common PMDs	-0.956741782348072	breastNormalVsLuminalA.T	Tumor	-0.956741782348072
OTOS	Tumor-loss LOCKs	common PMDs	-0.915045230819351	breastNormalVsLuminalA.T	Tumor	-0.915045230819351
KIF1A	Tumor-loss LOCKs	common PMDs	0.3775956967989	breastNormalVsLuminalA.T	Tumor	0.3775956967989
CROCC2	Tumor-loss LOCKs	common PMDs	-0.652847030189345	breastNormalVsLuminalA.T	Tumor	-0.652847030189345
DEFB125	Tumor-loss LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
DEFB126	Tumor-loss LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
DEFB127	Tumor-loss LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
DEFB128	Tumor-loss LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
RSPO4	Tumor-loss LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
EBF4	Tumor-loss LOCKs	common PMDs	0.0980527628898288	breastNormalVsLuminalA.T	Tumor	0.0980527628898288
CPXM1	Tumor-loss LOCKs	common PMDs	-0.949089015611265	breastNormalVsLuminalA.T	Tumor	-0.949089015611265
PROKR2	Tumor-loss LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
LINC00658	Tumor-loss LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
LINC01432	Tumor-gain LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
LINC01427	Shared LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
LINC00261	Shared LOCKs	common PMDs	-0.940684868334623	breastNormalVsLuminalA.T	Tumor	-0.940684868334623
FOXA2	Shared LOCKs	common PMDs	-0.847046659432923	breastNormalVsLuminalA.T	Tumor	-0.847046659432923
SSTR4	Tumor-loss LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
THBD	Tumor-loss LOCKs	common PMDs	0.507157265777188	breastNormalVsLuminalA.T	Tumor	0.507157265777188
CD93	Tumor-loss LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
LINC00656	Tumor-loss LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
CCM2L	Tumor-loss LOCKs	common PMDs	-0.655120144922798	breastNormalVsLuminalA.T	Tumor	-0.655120144922798
HCK	Tumor-loss LOCKs	common PMDs	-0.904190134985569	breastNormalVsLuminalA.T	Tumor	-0.904190134985569
EFCAB8	Tumor-loss LOCKs	common PMDs	-0.924884448955529	breastNormalVsLuminalA.T	Tumor	-0.924884448955529
SUN5	Tumor-loss LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
BPIFB2	Tumor-loss LOCKs	common PMDs	-0.727011606632046	breastNormalVsLuminalA.T	Tumor	-0.727011606632046
BPIFB6	Tumor-loss LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
BPIFB3	Tumor-loss LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
