gene_name	LOCK_group	MD_anno	mean_exp	index	TorN	mean_exp_winsorize
CNGA3	Tumor-loss LOCKs	common PMDs	-0.90650991189819	breastNormalVsHer2Pos.T	Tumor	-0.90650991189819
IL1RL1	Tumor-loss LOCKs	common PMDs	-0.27760907888775	breastNormalVsHer2Pos.T	Tumor	-0.27760907888775
IL18R1	Tumor-loss LOCKs	common PMDs	-0.654220290219713	breastNormalVsHer2Pos.T	Tumor	-0.654220290219713
LINC01114	Tumor-gain LOCKs	common PMDs	-0.94674459332812	breastNormalVsHer2Pos.T	Tumor	-0.94674459332812
MARCO	Tumor-loss LOCKs	common PMDs	-0.564894700060105	breastNormalVsHer2Pos.T	Tumor	-0.564894700060105
KIF5C	Tumor-loss LOCKs	common PMDs	0.265678919527821	breastNormalVsHer2Pos.T	Tumor	0.265678919527821
KCNH7	Tumor-loss LOCKs	common PMDs	-0.714732116478929	breastNormalVsHer2Pos.T	Tumor	-0.714732116478929
FTCDNL1	Tumor-loss LOCKs	common PMDs	-0.221356021794985	breastNormalVsHer2Pos.T	Tumor	-0.221356021794985
CROCC2	Tumor-loss LOCKs	common PMDs	-0.941954884704436	breastNormalVsHer2Pos.T	Tumor	-0.941954884704436
DEFB125	Tumor-loss LOCKs	common PMDs	-0.94674459332812	breastNormalVsHer2Pos.T	Tumor	-0.94674459332812
LINC01427	Shared LOCKs	common PMDs	-0.94674459332812	breastNormalVsHer2Pos.T	Tumor	-0.94674459332812
LINC00261	Shared LOCKs	common PMDs	-0.94674459332812	breastNormalVsHer2Pos.T	Tumor	-0.94674459332812
FOXA2	Shared LOCKs	common PMDs	-0.893648281909675	breastNormalVsHer2Pos.T	Tumor	-0.893648281909675
SSTR4	Tumor-loss LOCKs	common PMDs	-0.924632837470585	breastNormalVsHer2Pos.T	Tumor	-0.924632837470585
THBD	Tumor-loss LOCKs	common PMDs	-0.155789310257527	breastNormalVsHer2Pos.T	Tumor	-0.155789310257527
CD93	Tumor-loss LOCKs	common PMDs	-0.94674459332812	breastNormalVsHer2Pos.T	Tumor	-0.94674459332812
LINC00656	Tumor-loss LOCKs	common PMDs	-0.94674459332812	breastNormalVsHer2Pos.T	Tumor	-0.94674459332812
EFCAB8	Tumor-loss LOCKs	common PMDs	-0.923888874207813	breastNormalVsHer2Pos.T	Tumor	-0.923888874207813
SUN5	Tumor-loss LOCKs	common PMDs	-0.94674459332812	breastNormalVsHer2Pos.T	Tumor	-0.94674459332812
BPIFB2	Tumor-loss LOCKs	common PMDs	-0.269779586589969	breastNormalVsHer2Pos.T	Tumor	-0.269779586589969
BPIFB6	Tumor-loss LOCKs	common PMDs	-0.915642026080845	breastNormalVsHer2Pos.T	Tumor	-0.915642026080845
BPIFB3	Tumor-loss LOCKs	common PMDs	-0.94674459332812	breastNormalVsHer2Pos.T	Tumor	-0.94674459332812
BPIFB4	Tumor-loss LOCKs	common PMDs	-0.791824034583627	breastNormalVsHer2Pos.T	Tumor	-0.791824034583627
BPIFA2	Tumor-loss LOCKs	common PMDs	-0.0974037507818059	breastNormalVsHer2Pos.T	Tumor	-0.0974037507818059
DOK5	Tumor-gain LOCKs	common PMDs	-0.907216155206185	breastNormalVsHer2Pos.T	Tumor	-0.907216155206185
CBLN4	Tumor-gain LOCKs	common PMDs	-0.916771244042481	breastNormalVsHer2Pos.T	Tumor	-0.916771244042481
MC3R	Shared LOCKs	common PMDs	-0.825332160307268	breastNormalVsHer2Pos.T	Tumor	-0.825332160307268
BMP7	Tumor-loss LOCKs	common PMDs	0.716825013770365	breastNormalVsHer2Pos.T	Tumor	0.716825013770365
BMP7-AS1	Tumor-loss LOCKs	common PMDs	-0.863374377501613	breastNormalVsHer2Pos.T	Tumor	-0.863374377501613
NPEPL1	Tumor-loss LOCKs	common PMDs	-0.538792229899575	breastNormalVsHer2Pos.T	Tumor	-0.538792229899575
ZNF831	Shared LOCKs	common PMDs	-0.943174335609907	breastNormalVsHer2Pos.T	Tumor	-0.943174335609907
EDN3	Shared LOCKs	common PMDs	-0.94674459332812	breastNormalVsHer2Pos.T	Tumor	-0.94674459332812
PHACTR3	Shared LOCKs	common PMDs	-0.859393389334117	breastNormalVsHer2Pos.T	Tumor	-0.859393389334117
MIR4533	Shared LOCKs	common PMDs	-0.94674459332812	breastNormalVsHer2Pos.T	Tumor	-0.94674459332812
CDH4	Tumor-gain LOCKs	common PMDs	-0.693475795243481	breastNormalVsHer2Pos.T	Tumor	-0.693475795243481
PCAT14	Tumor-loss LOCKs	common PMDs	-0.94674459332812	breastNormalVsHer2Pos.T	Tumor	-0.94674459332812
IGLL1	Tumor-loss LOCKs	common PMDs	-0.94674459332812	breastNormalVsHer2Pos.T	Tumor	-0.94674459332812
SGSM1	Tumor-loss LOCKs	common PMDs	-0.615037887679132	breastNormalVsHer2Pos.T	Tumor	-0.615037887679132
LL22NC03-13G6.2	Tumor-gain LOCKs	common PMDs	-0.94674459332812	breastNormalVsHer2Pos.T	Tumor	-0.94674459332812
NCF4	Tumor-loss LOCKs	common PMDs	0.39721025751402	breastNormalVsHer2Pos.T	Tumor	0.39721025751402
CSF2RB	Tumor-loss LOCKs	common PMDs	-0.191612372000216	breastNormalVsHer2Pos.T	Tumor	-0.191612372000216
CACNA1I	Tumor-loss LOCKs	common PMDs	-0.220753058982868	breastNormalVsHer2Pos.T	Tumor	-0.220753058982868
MIR3201	Tumor-gain LOCKs	common PMDs	-0.94674459332812	breastNormalVsHer2Pos.T	Tumor	-0.94674459332812
MIR4535	Tumor-gain LOCKs	common PMDs	-0.94674459332812	breastNormalVsHer2Pos.T	Tumor	-0.94674459332812
LINC01310	Tumor-gain LOCKs	common PMDs	-0.94674459332812	breastNormalVsHer2Pos.T	Tumor	-0.94674459332812
MIR3667	Tumor-gain LOCKs	common PMDs	-0.94674459332812	breastNormalVsHer2Pos.T	Tumor	-0.94674459332812
GADL1	Tumor-loss LOCKs	common PMDs	-0.939048876546412	breastNormalVsHer2Pos.T	Tumor	-0.939048876546412
CCR1	Tumor-loss LOCKs	common PMDs	-0.399009260204342	breastNormalVsHer2Pos.T	Tumor	-0.399009260204342
CCR3	Tumor-loss LOCKs	common PMDs	0.0541912668120671	breastNormalVsHer2Pos.T	Tumor	0.0541912668120671
CACNA2D2	Tumor-loss LOCKs	common PMDs	-0.360302523253198	breastNormalVsHer2Pos.T	Tumor	-0.360302523253198
ERC2	Tumor-loss LOCKs	common PMDs	-0.814538361518334	breastNormalVsHer2Pos.T	Tumor	-0.814538361518334
MIR3938	Tumor-loss LOCKs	common PMDs	-0.94674459332812	breastNormalVsHer2Pos.T	Tumor	-0.94674459332812
SYNPR	Tumor-loss LOCKs	common PMDs	-0.938907921459031	breastNormalVsHer2Pos.T	Tumor	-0.938907921459031
SYNPR-AS1	Tumor-loss LOCKs	common PMDs	-0.858512208981008	breastNormalVsHer2Pos.T	Tumor	-0.858512208981008
TMEM108-AS1	Tumor-loss LOCKs	common PMDs	-0.94674459332812	breastNormalVsHer2Pos.T	Tumor	-0.94674459332812
TF	Tumor-loss LOCKs	common PMDs	-0.925973720405664	breastNormalVsHer2Pos.T	Tumor	-0.925973720405664
CEP63	Tumor-loss LOCKs	common PMDs	-0.192519740409011	breastNormalVsHer2Pos.T	Tumor	-0.192519740409011
KY	Tumor-loss LOCKs	common PMDs	-0.880519818638982	breastNormalVsHer2Pos.T	Tumor	-0.880519818638982
SPSB4	Tumor-loss LOCKs	common PMDs	-0.934283860604842	breastNormalVsHer2Pos.T	Tumor	-0.934283860604842
SIAH2-AS1	Tumor-loss LOCKs	common PMDs	-0.451385283340639	breastNormalVsHer2Pos.T	Tumor	-0.451385283340639
CLRN1	Tumor-loss LOCKs	common PMDs	-0.94674459332812	breastNormalVsHer2Pos.T	Tumor	-0.94674459332812
CLRN1-AS1	Tumor-loss LOCKs	common PMDs	-0.94674459332812	breastNormalVsHer2Pos.T	Tumor	-0.94674459332812
IQCJ	Tumor-loss LOCKs	common PMDs	-0.94674459332812	breastNormalVsHer2Pos.T	Tumor	-0.94674459332812
AFP	Tumor-loss LOCKs	common PMDs	-0.896117057179968	breastNormalVsHer2Pos.T	Tumor	-0.896117057179968
AFM	Tumor-loss LOCKs	common PMDs	-0.94674459332812	breastNormalVsHer2Pos.T	Tumor	-0.94674459332812
ETNPPL	Tumor-loss LOCKs	common PMDs	-0.938963850034739	breastNormalVsHer2Pos.T	Tumor	-0.938963850034739
COL25A1	Tumor-loss LOCKs	common PMDs	-0.902743408968469	breastNormalVsHer2Pos.T	Tumor	-0.902743408968469
TRPC3	Tumor-loss LOCKs	common PMDs	-0.941127774300427	breastNormalVsHer2Pos.T	Tumor	-0.941127774300427
PLEKHG4B	Tumor-loss LOCKs	common PMDs	-0.741135815196777	breastNormalVsHer2Pos.T	Tumor	-0.741135815196777
LINC01511	Shared LOCKs	common PMDs	-0.524180909969862	breastNormalVsHer2Pos.T	Tumor	-0.524180909969862
MIR4277	Shared LOCKs	common PMDs	-0.94674459332812	breastNormalVsHer2Pos.T	Tumor	-0.94674459332812
ESM1	Tumor-loss LOCKs	common PMDs	-0.85356688763947	breastNormalVsHer2Pos.T	Tumor	-0.85356688763947
GZMK	Tumor-loss LOCKs	common PMDs	-0.94674459332812	breastNormalVsHer2Pos.T	Tumor	-0.94674459332812
S100Z	Tumor-loss LOCKs	common PMDs	-0.94674459332812	breastNormalVsHer2Pos.T	Tumor	-0.94674459332812
CRHBP	Tumor-loss LOCKs	common PMDs	-0.924258975991003	breastNormalVsHer2Pos.T	Tumor	-0.924258975991003
WDR41	Tumor-loss LOCKs	common PMDs	0.877550290486134	breastNormalVsHer2Pos.T	Tumor	0.877550290486134
HAPLN1	Tumor-loss LOCKs	common PMDs	-0.635126426668902	breastNormalVsHer2Pos.T	Tumor	-0.635126426668902
CAMK4	Tumor-loss LOCKs	common PMDs	-0.904794615888839	breastNormalVsHer2Pos.T	Tumor	-0.904794615888839
ACSL6	Tumor-loss LOCKs	common PMDs	-0.932798658178479	breastNormalVsHer2Pos.T	Tumor	-0.932798658178479
SLC25A48	Tumor-loss LOCKs	common PMDs	-0.917661960785057	breastNormalVsHer2Pos.T	Tumor	-0.917661960785057
MIR5692C1	Tumor-loss LOCKs	common PMDs	-0.94674459332812	breastNormalVsHer2Pos.T	Tumor	-0.94674459332812
TRPC7	Tumor-loss LOCKs	common PMDs	-0.94674459332812	breastNormalVsHer2Pos.T	Tumor	-0.94674459332812
TRPC7-AS1	Tumor-loss LOCKs	common PMDs	-0.94674459332812	breastNormalVsHer2Pos.T	Tumor	-0.94674459332812
TRPC7-AS2	Tumor-loss LOCKs	common PMDs	-0.94674459332812	breastNormalVsHer2Pos.T	Tumor	-0.94674459332812
CTB-1I21.1	Tumor-loss LOCKs	common PMDs	-0.462934778356334	breastNormalVsHer2Pos.T	Tumor	-0.462934778356334
NRG2	Tumor-loss LOCKs	common PMDs	-0.183301206202705	breastNormalVsHer2Pos.T	Tumor	-0.183301206202705
MIR218-2	Tumor-gain LOCKs	common PMDs	-0.94674459332812	breastNormalVsHer2Pos.T	Tumor	-0.94674459332812
FOXI1	Tumor-loss LOCKs	common PMDs	-0.114391991372339	breastNormalVsHer2Pos.T	Tumor	-0.114391991372339
LINC01187	Tumor-loss LOCKs	common PMDs	-0.94674459332812	breastNormalVsHer2Pos.T	Tumor	-0.94674459332812
C5orf58	Tumor-loss LOCKs	common PMDs	-0.94674459332812	breastNormalVsHer2Pos.T	Tumor	-0.94674459332812
LCP2	Tumor-loss LOCKs	common PMDs	-0.921178398783886	breastNormalVsHer2Pos.T	Tumor	-0.921178398783886
LINC01366	Tumor-loss LOCKs	common PMDs	-0.802938810075688	breastNormalVsHer2Pos.T	Tumor	-0.802938810075688
KCNMB1	Tumor-loss LOCKs	common PMDs	-0.53589162842565	breastNormalVsHer2Pos.T	Tumor	-0.53589162842565
HK3	Tumor-loss LOCKs	common PMDs	-0.926645790540634	breastNormalVsHer2Pos.T	Tumor	-0.926645790540634
SLC17A1	Tumor-loss LOCKs	common PMDs	-0.94674459332812	breastNormalVsHer2Pos.T	Tumor	-0.94674459332812
SLC17A4	Tumor-loss LOCKs	common PMDs	-0.907061479699753	breastNormalVsHer2Pos.T	Tumor	-0.907061479699753
SLC17A3	Tumor-loss LOCKs	common PMDs	-0.94674459332812	breastNormalVsHer2Pos.T	Tumor	-0.94674459332812
HLA-F	Tumor-loss LOCKs	common PMDs	-0.413655795171102	breastNormalVsHer2Pos.T	Tumor	-0.413655795171102
HLA-F-AS1	Tumor-loss LOCKs	common PMDs	-0.693453072808217	breastNormalVsHer2Pos.T	Tumor	-0.693453072808217
IFITM4P	Tumor-loss LOCKs	common PMDs	-0.794088446567869	breastNormalVsHer2Pos.T	Tumor	-0.794088446567869
HCG4	Tumor-loss LOCKs	common PMDs	-0.810118415315086	breastNormalVsHer2Pos.T	Tumor	-0.810118415315086
HLA-V	Tumor-loss LOCKs	common PMDs	-0.842717812426664	breastNormalVsHer2Pos.T	Tumor	-0.842717812426664
HCG4B	Tumor-loss LOCKs	common PMDs	-0.924675862011239	breastNormalVsHer2Pos.T	Tumor	-0.924675862011239
BTNL2	Shared LOCKs	common PMDs	-0.94674459332812	breastNormalVsHer2Pos.T	Tumor	-0.94674459332812
HLA-DRA	Shared LOCKs	common PMDs	-0.83325150879557	breastNormalVsHer2Pos.T	Tumor	-0.83325150879557
HLA-DQB1	Shared LOCKs	common PMDs	-0.748870178431705	breastNormalVsHer2Pos.T	Tumor	-0.748870178431705
HLA-DQB1-AS1	Shared LOCKs	common PMDs	-0.94674459332812	breastNormalVsHer2Pos.T	Tumor	-0.94674459332812
HLA-DQA2	Shared LOCKs	common PMDs	-0.577859549311524	breastNormalVsHer2Pos.T	Tumor	-0.577859549311524
MIR3135B	Shared LOCKs	common PMDs	-0.94674459332812	breastNormalVsHer2Pos.T	Tumor	-0.94674459332812
HLA-DQB2	Shared LOCKs	common PMDs	-0.926646410333571	breastNormalVsHer2Pos.T	Tumor	-0.926646410333571
MIR1275	Tumor-loss LOCKs	common PMDs	-0.94674459332812	breastNormalVsHer2Pos.T	Tumor	-0.94674459332812
GRM4	Tumor-loss LOCKs	common PMDs	-0.891997142830535	breastNormalVsHer2Pos.T	Tumor	-0.891997142830535
KCNK17	Tumor-loss LOCKs	common PMDs	-0.94674459332812	breastNormalVsHer2Pos.T	Tumor	-0.94674459332812
KCNK16	Tumor-loss LOCKs	common PMDs	-0.94674459332812	breastNormalVsHer2Pos.T	Tumor	-0.94674459332812
NCR2	Tumor-loss LOCKs	common PMDs	-0.94674459332812	breastNormalVsHer2Pos.T	Tumor	-0.94674459332812
MIR206	Tumor-loss LOCKs	common PMDs	-0.94674459332812	breastNormalVsHer2Pos.T	Tumor	-0.94674459332812
LINCMD1	Tumor-loss LOCKs	common PMDs	-0.94674459332812	breastNormalVsHer2Pos.T	Tumor	-0.94674459332812
MIR133B	Tumor-loss LOCKs	common PMDs	-0.94674459332812	breastNormalVsHer2Pos.T	Tumor	-0.94674459332812
IL17A	Tumor-loss LOCKs	common PMDs	-0.94674459332812	breastNormalVsHer2Pos.T	Tumor	-0.94674459332812
B3GAT2	Tumor-loss LOCKs	common PMDs	-0.83933006818672	breastNormalVsHer2Pos.T	Tumor	-0.83933006818672
RIMS1	Tumor-loss LOCKs	common PMDs	-0.935438604819444	breastNormalVsHer2Pos.T	Tumor	-0.935438604819444
KLHL32	Tumor-loss LOCKs	common PMDs	-0.83112526769195	breastNormalVsHer2Pos.T	Tumor	-0.83112526769195
MIR548AI	Tumor-loss LOCKs	common PMDs	-0.94674459332812	breastNormalVsHer2Pos.T	Tumor	-0.94674459332812
TRDN	Tumor-loss LOCKs	common PMDs	-0.798008799010361	breastNormalVsHer2Pos.T	Tumor	-0.798008799010361
RSPO3	Tumor-loss LOCKs	common PMDs	-0.912829809775775	breastNormalVsHer2Pos.T	Tumor	-0.912829809775775
LAMA2	Tumor-loss LOCKs	common PMDs	-0.763518615841491	breastNormalVsHer2Pos.T	Tumor	-0.763518615841491
TAAR5	Tumor-loss LOCKs	common PMDs	-0.94674459332812	breastNormalVsHer2Pos.T	Tumor	-0.94674459332812
TAAR2	Tumor-loss LOCKs	common PMDs	-0.94674459332812	breastNormalVsHer2Pos.T	Tumor	-0.94674459332812
VNN1	Tumor-loss LOCKs	common PMDs	-0.76163694991901	breastNormalVsHer2Pos.T	Tumor	-0.76163694991901
SNORD101	Tumor-loss LOCKs	common PMDs	0.449232826485499	breastNormalVsHer2Pos.T	Tumor	0.449232826485499
SNORD100	Tumor-loss LOCKs	common PMDs	0.105829080193571	breastNormalVsHer2Pos.T	Tumor	0.105829080193571
SNORA33	Tumor-loss LOCKs	common PMDs	0.17118208478685	breastNormalVsHer2Pos.T	Tumor	0.17118208478685
PACRG	Tumor-gain LOCKs	common PMDs	-0.924535140504649	breastNormalVsHer2Pos.T	Tumor	-0.924535140504649
PACRG-AS2	Tumor-gain LOCKs	common PMDs	-0.94674459332812	breastNormalVsHer2Pos.T	Tumor	-0.94674459332812
SDK1	Tumor-gain LOCKs	common PMDs	-0.792723386615779	breastNormalVsHer2Pos.T	Tumor	-0.792723386615779
DDC	Tumor-loss LOCKs	common PMDs	0.0256526443303248	breastNormalVsHer2Pos.T	Tumor	0.0256526443303248
DDC-AS1	Tumor-loss LOCKs	common PMDs	-0.929012193451285	breastNormalVsHer2Pos.T	Tumor	-0.929012193451285
CALN1	Tumor-gain LOCKs	common PMDs	-0.903361281350431	breastNormalVsHer2Pos.T	Tumor	-0.903361281350431
MAGI2-AS2	Tumor-loss LOCKs	common PMDs	-0.94674459332812	breastNormalVsHer2Pos.T	Tumor	-0.94674459332812
CALCR	Tumor-loss LOCKs	common PMDs	-0.835775264483481	breastNormalVsHer2Pos.T	Tumor	-0.835775264483481
MIR653	Tumor-loss LOCKs	common PMDs	-0.94674459332812	breastNormalVsHer2Pos.T	Tumor	-0.94674459332812
MIR489	Tumor-loss LOCKs	common PMDs	-0.94674459332812	breastNormalVsHer2Pos.T	Tumor	-0.94674459332812
MIR4652	Tumor-loss LOCKs	common PMDs	-0.94674459332812	breastNormalVsHer2Pos.T	Tumor	-0.94674459332812
DLX6-AS1	Shared LOCKs	common PMDs	-0.94674459332812	breastNormalVsHer2Pos.T	Tumor	-0.94674459332812
EPO	Tumor-loss LOCKs	common PMDs	-0.656115730162281	breastNormalVsHer2Pos.T	Tumor	-0.656115730162281
ZAN	Tumor-loss LOCKs	common PMDs	-0.856005775000001	breastNormalVsHer2Pos.T	Tumor	-0.856005775000001
LINC01007	Tumor-loss LOCKs	common PMDs	-0.94674459332812	breastNormalVsHer2Pos.T	Tumor	-0.94674459332812
TFEC	Tumor-loss LOCKs	common PMDs	-0.927401766818023	breastNormalVsHer2Pos.T	Tumor	-0.927401766818023
FLJ40288	Tumor-loss LOCKs	common PMDs	-0.94674459332812	breastNormalVsHer2Pos.T	Tumor	-0.94674459332812
EPHB6	Tumor-loss LOCKs	common PMDs	0.880723920691728	breastNormalVsHer2Pos.T	Tumor	0.880723920691728
TRPV6	Tumor-loss LOCKs	common PMDs	0.622249046624197	breastNormalVsHer2Pos.T	Tumor	0.622249046624197
OR9A2	Tumor-loss LOCKs	common PMDs	-0.94674459332812	breastNormalVsHer2Pos.T	Tumor	-0.94674459332812
LINC01287	Tumor-gain LOCKs	common PMDs	-0.596996739091265	breastNormalVsHer2Pos.T	Tumor	-0.596996739091265
DPP6	Tumor-gain LOCKs	common PMDs	-0.915938283998659	breastNormalVsHer2Pos.T	Tumor	-0.915938283998659
EN2	Shared LOCKs	common PMDs	-0.452956517470735	breastNormalVsHer2Pos.T	Tumor	-0.452956517470735
CNPY1	Shared LOCKs	common PMDs	-0.94674459332812	breastNormalVsHer2Pos.T	Tumor	-0.94674459332812
MIR153-2	Tumor-gain LOCKs	common PMDs	-0.94674459332812	breastNormalVsHer2Pos.T	Tumor	-0.94674459332812
MIR598	Shared LOCKs	common PMDs	-0.94674459332812	breastNormalVsHer2Pos.T	Tumor	-0.94674459332812
GFRA2	Tumor-loss LOCKs	common PMDs	-0.925633744302515	breastNormalVsHer2Pos.T	Tumor	-0.925633744302515
NKX3-1	Tumor-loss LOCKs	common PMDs	0.596802855898551	breastNormalVsHer2Pos.T	Tumor	0.596802855898551
ADAM28	Tumor-loss LOCKs	common PMDs	-0.900372211314118	breastNormalVsHer2Pos.T	Tumor	-0.900372211314118
ADAMDEC1	Tumor-loss LOCKs	common PMDs	-0.94674459332812	breastNormalVsHer2Pos.T	Tumor	-0.94674459332812
ADRA1A	Tumor-loss LOCKs	common PMDs	-0.94674459332812	breastNormalVsHer2Pos.T	Tumor	-0.94674459332812
TEX15	Tumor-loss LOCKs	common PMDs	-0.931759634436965	breastNormalVsHer2Pos.T	Tumor	-0.931759634436965
SULF1	Tumor-gain LOCKs	common PMDs	-0.903138721943277	breastNormalVsHer2Pos.T	Tumor	-0.903138721943277
TSPYL5	Tumor-loss LOCKs	common PMDs	-0.125278129349989	breastNormalVsHer2Pos.T	Tumor	-0.125278129349989
SLC30A8	Shared LOCKs	common PMDs	-0.8119489557024	breastNormalVsHer2Pos.T	Tumor	-0.8119489557024
COLEC10	Tumor-loss LOCKs	common PMDs	0.50535501010567	breastNormalVsHer2Pos.T	Tumor	0.50535501010567
LINC01235	Tumor-loss LOCKs	common PMDs	-0.832622395854887	breastNormalVsHer2Pos.T	Tumor	-0.832622395854887
BNC2	Tumor-loss LOCKs	common PMDs	-0.572054126863977	breastNormalVsHer2Pos.T	Tumor	-0.572054126863977
TRPM3	Tumor-loss LOCKs	common PMDs	-0.943455759713758	breastNormalVsHer2Pos.T	Tumor	-0.943455759713758
MIR204	Tumor-loss LOCKs	common PMDs	-0.94674459332812	breastNormalVsHer2Pos.T	Tumor	-0.94674459332812
LINC01508	Tumor-loss LOCKs	common PMDs	-0.325041598903745	breastNormalVsHer2Pos.T	Tumor	-0.325041598903745
LINC01501	Tumor-loss LOCKs	common PMDs	-0.94674459332812	breastNormalVsHer2Pos.T	Tumor	-0.94674459332812
DIRAS2	Tumor-loss LOCKs	common PMDs	-0.895687984873656	breastNormalVsHer2Pos.T	Tumor	-0.895687984873656
GABBR2	Tumor-loss LOCKs	common PMDs	-0.515300499002668	breastNormalVsHer2Pos.T	Tumor	-0.515300499002668
COL15A1	Tumor-loss LOCKs	common PMDs	0.046998955684553	breastNormalVsHer2Pos.T	Tumor	0.046998955684553
NAMA	Tumor-loss LOCKs	common PMDs	-0.94674459332812	breastNormalVsHer2Pos.T	Tumor	-0.94674459332812
LINC01346	Tumor-gain LOCKs	common PMDs	-0.962405041154037	breastNormalVsHer2Pos.N	Normal	-0.962405041154037
AJAP1	Tumor-gain LOCKs	common PMDs	-0.975657937177745	breastNormalVsHer2Pos.N	Normal	-0.975657937177745
HFM1	Tumor-loss LOCKs	common PMDs	-0.965837720553948	breastNormalVsHer2Pos.N	Normal	-0.965837720553948
UBL4B	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsHer2Pos.N	Normal	-0.975657937177745
SLC6A17	Tumor-loss LOCKs	common PMDs	-0.958667197889619	breastNormalVsHer2Pos.N	Normal	-0.958667197889619
CHIA	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsHer2Pos.N	Normal	-0.975657937177745
PIFO	Tumor-loss LOCKs	common PMDs	-0.62681037312753	breastNormalVsHer2Pos.N	Normal	-0.62681037312753
SYCP1	Tumor-loss LOCKs	common PMDs	-0.962563085887689	breastNormalVsHer2Pos.N	Normal	-0.962563085887689
RNVU1-18	Tumor-gain LOCKs	common PMDs	-0.975657937177745	breastNormalVsHer2Pos.N	Normal	-0.975657937177745
SELP	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsHer2Pos.N	Normal	-0.975657937177745
C4BPA	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsHer2Pos.N	Normal	-0.975657937177745
CR1	Tumor-loss LOCKs	common PMDs	-0.968121476211057	breastNormalVsHer2Pos.N	Normal	-0.968121476211057
PROX1-AS1	Shared LOCKs	common PMDs	-0.949149496518971	breastNormalVsHer2Pos.N	Normal	-0.949149496518971
LINC00538	Shared LOCKs	common PMDs	-0.975657937177745	breastNormalVsHer2Pos.N	Normal	-0.975657937177745
PROX1	Shared LOCKs	common PMDs	-0.784201046729048	breastNormalVsHer2Pos.N	Normal	-0.784201046729048
LYPLAL1	Tumor-loss LOCKs	common PMDs	0.927296316625076	breastNormalVsHer2Pos.N	Normal	0.927296316625076
LYPLAL1-AS1	Tumor-loss LOCKs	common PMDs	-0.410777024146744	breastNormalVsHer2Pos.N	Normal	-0.410777024146744
ZC3H11B	Tumor-loss LOCKs	common PMDs	0.680619656316874	breastNormalVsHer2Pos.N	Normal	0.680619656316874
PGBD5	Tumor-loss LOCKs	common PMDs	-0.789865815224821	breastNormalVsHer2Pos.N	Normal	-0.789865815224821
TRIM67	Tumor-loss LOCKs	common PMDs	-0.951250202298241	breastNormalVsHer2Pos.N	Normal	-0.951250202298241
NLRP3	Tumor-gain LOCKs	common PMDs	-0.166861842215656	breastNormalVsHer2Pos.N	Normal	-0.166861842215656
OR2B11	Tumor-gain LOCKs	common PMDs	-0.755620235305543	breastNormalVsHer2Pos.N	Normal	-0.755620235305543
GCSAML	Tumor-gain LOCKs	common PMDs	-0.975657937177745	breastNormalVsHer2Pos.N	Normal	-0.975657937177745
OR2C3	Tumor-gain LOCKs	common PMDs	-0.975657937177745	breastNormalVsHer2Pos.N	Normal	-0.975657937177745
MIR6072	Tumor-gain LOCKs	common PMDs	-0.975657937177745	breastNormalVsHer2Pos.N	Normal	-0.975657937177745
LINC00710	Tumor-gain LOCKs	common PMDs	-0.975657937177745	breastNormalVsHer2Pos.N	Normal	-0.975657937177745
ARMC3	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsHer2Pos.N	Normal	-0.975657937177745
MYO3A	Tumor-gain LOCKs	common PMDs	-0.975657937177745	breastNormalVsHer2Pos.N	Normal	-0.975657937177745
GAD2	Tumor-gain LOCKs	common PMDs	-0.975657937177745	breastNormalVsHer2Pos.N	Normal	-0.975657937177745
OGDHL	Tumor-loss LOCKs	common PMDs	-0.870842569263351	breastNormalVsHer2Pos.N	Normal	-0.870842569263351
LINC00856	Tumor-loss LOCKs	common PMDs	-0.972538816019739	breastNormalVsHer2Pos.N	Normal	-0.972538816019739
EIF5AL1	Tumor-loss LOCKs	common PMDs	0.665669619666814	breastNormalVsHer2Pos.N	Normal	0.665669619666814
SFTPA2	Tumor-loss LOCKs	common PMDs	-0.963760234460862	breastNormalVsHer2Pos.N	Normal	-0.963760234460862
BMS1P21	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsHer2Pos.N	Normal	-0.975657937177745
MBL1P	Tumor-loss LOCKs	common PMDs	-0.925544564412285	breastNormalVsHer2Pos.N	Normal	-0.925544564412285
SFTPD	Tumor-loss LOCKs	common PMDs	-0.90080535760793	breastNormalVsHer2Pos.N	Normal	-0.90080535760793
GPR26	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsHer2Pos.N	Normal	-0.975657937177745
CPXM2	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsHer2Pos.N	Normal	-0.975657937177745
NPS	Tumor-gain LOCKs	common PMDs	-0.975657937177745	breastNormalVsHer2Pos.N	Normal	-0.975657937177745
FOXI2	Tumor-gain LOCKs	common PMDs	-0.975657937177745	breastNormalVsHer2Pos.N	Normal	-0.975657937177745
LINC01163	Tumor-gain LOCKs	common PMDs	-0.975657937177745	breastNormalVsHer2Pos.N	Normal	-0.975657937177745
