gene_name	LOCK_group	MD_anno	mean_exp	index	TorN	mean_exp_winsorize
CYP2B7P	Shared LOCKs	common PMDs	-0.983107840948887	breastNormalVsTN_CL.T	Tumor	-0.983107840948887
CYP2B6	Shared LOCKs	common PMDs	-0.991502198306526	breastNormalVsTN_CL.T	Tumor	-0.991502198306526
LINC01480	Shared LOCKs	common PMDs	-0.9340567736175	breastNormalVsTN_CL.T	Tumor	-0.9340567736175
CEACAM21	Shared LOCKs	common PMDs	-0.977308741189692	breastNormalVsTN_CL.T	Tumor	-0.977308741189692
CEACAM4	Shared LOCKs	common PMDs	-0.991502198306526	breastNormalVsTN_CL.T	Tumor	-0.991502198306526
CEACAM7	Shared LOCKs	common PMDs	-0.991502198306526	breastNormalVsTN_CL.T	Tumor	-0.991502198306526
PRKCG	Tumor-loss LOCKs	common PMDs	-0.860995505534657	breastNormalVsTN_CL.T	Tumor	-0.860995505534657
CACNG7	Tumor-loss LOCKs	common PMDs	-0.400512665150281	breastNormalVsTN_CL.T	Tumor	-0.400512665150281
CACNG8	Tumor-loss LOCKs	common PMDs	-0.703005377506398	breastNormalVsTN_CL.T	Tumor	-0.703005377506398
CACNG6	Tumor-loss LOCKs	common PMDs	-0.553314802750043	breastNormalVsTN_CL.T	Tumor	-0.553314802750043
VSTM1	Tumor-loss LOCKs	common PMDs	-0.0376489114167033	breastNormalVsTN_CL.T	Tumor	-0.0376489114167033
TARM1	Tumor-loss LOCKs	common PMDs	-0.991502198306526	breastNormalVsTN_CL.T	Tumor	-0.991502198306526
OSCAR	Tumor-loss LOCKs	common PMDs	-0.807565591389997	breastNormalVsTN_CL.T	Tumor	-0.807565591389997
LILRB3	Tumor-loss LOCKs	common PMDs	-0.81387069617605	breastNormalVsTN_CL.T	Tumor	-0.81387069617605
LAIR2	Shared LOCKs	common PMDs	-0.96137440773072	breastNormalVsTN_CL.T	Tumor	-0.96137440773072
KIR3DX1	Shared LOCKs	common PMDs	-0.93404991435261	breastNormalVsTN_CL.T	Tumor	-0.93404991435261
LILRA2	Shared LOCKs	common PMDs	-0.927554863598707	breastNormalVsTN_CL.T	Tumor	-0.927554863598707
LILRA1	Shared LOCKs	common PMDs	-0.991502198306526	breastNormalVsTN_CL.T	Tumor	-0.991502198306526
NLRP9	Tumor-gain LOCKs	common PMDs	-0.861959405128438	breastNormalVsTN_CL.T	Tumor	-0.861959405128438
RFPL4A	Tumor-gain LOCKs	common PMDs	-0.791318163316032	breastNormalVsTN_CL.T	Tumor	-0.791318163316032
RFPL4AL1	Tumor-gain LOCKs	common PMDs	-0.861623385563151	breastNormalVsTN_CL.T	Tumor	-0.861623385563151
NLRP11	Tumor-gain LOCKs	common PMDs	-0.416465094713572	breastNormalVsTN_CL.T	Tumor	-0.416465094713572
NLRP4	Tumor-gain LOCKs	common PMDs	-0.991502198306526	breastNormalVsTN_CL.T	Tumor	-0.991502198306526
NLRP13	Tumor-gain LOCKs	common PMDs	-0.92169180657423	breastNormalVsTN_CL.T	Tumor	-0.92169180657423
NLRP8	Tumor-gain LOCKs	common PMDs	-0.991502198306526	breastNormalVsTN_CL.T	Tumor	-0.991502198306526
MYT1L-AS1	Tumor-gain LOCKs	common PMDs	-0.991502198306526	breastNormalVsTN_CL.T	Tumor	-0.991502198306526
GREB1	Tumor-loss LOCKs	common PMDs	0.190228399867875	breastNormalVsTN_CL.T	Tumor	0.190228399867875
MIR4429	Tumor-loss LOCKs	common PMDs	-0.991502198306526	breastNormalVsTN_CL.T	Tumor	-0.991502198306526
NTSR2	Tumor-loss LOCKs	common PMDs	-0.991502198306526	breastNormalVsTN_CL.T	Tumor	-0.991502198306526
ANKRD20A8P	Tumor-loss LOCKs	common PMDs	-0.94655967087016	breastNormalVsTN_CL.T	Tumor	-0.94655967087016
CNGA3	Tumor-loss LOCKs	common PMDs	-0.972597585120627	breastNormalVsTN_CL.T	Tumor	-0.972597585120627
KCNH7	Tumor-loss LOCKs	common PMDs	-0.985792641065648	breastNormalVsTN_CL.T	Tumor	-0.985792641065648
FTCDNL1	Tumor-loss LOCKs	common PMDs	-0.0870264112226701	breastNormalVsTN_CL.T	Tumor	-0.0870264112226701
PAX3	Tumor-loss LOCKs	common PMDs	-0.973598603297108	breastNormalVsTN_CL.T	Tumor	-0.973598603297108
ASB18	Tumor-loss LOCKs	common PMDs	-0.949081283843951	breastNormalVsTN_CL.T	Tumor	-0.949081283843951
KIF1A	Tumor-loss LOCKs	common PMDs	-0.763274221241182	breastNormalVsTN_CL.T	Tumor	-0.763274221241182
CROCC2	Tumor-loss LOCKs	common PMDs	-0.991502198306526	breastNormalVsTN_CL.T	Tumor	-0.991502198306526
DEFB125	Shared LOCKs	common PMDs	-0.991502198306526	breastNormalVsTN_CL.T	Tumor	-0.991502198306526
DEFB126	Shared LOCKs	common PMDs	-0.991502198306526	breastNormalVsTN_CL.T	Tumor	-0.991502198306526
DEFB127	Shared LOCKs	common PMDs	-0.991502198306526	breastNormalVsTN_CL.T	Tumor	-0.991502198306526
DEFB128	Shared LOCKs	common PMDs	-0.991502198306526	breastNormalVsTN_CL.T	Tumor	-0.991502198306526
EBF4	Tumor-loss LOCKs	common PMDs	0.303676674965338	breastNormalVsTN_CL.T	Tumor	0.303676674965338
CPXM1	Tumor-loss LOCKs	common PMDs	-0.928751953075412	breastNormalVsTN_CL.T	Tumor	-0.928751953075412
LINC01427	Shared LOCKs	common PMDs	-0.991502198306526	breastNormalVsTN_CL.T	Tumor	-0.991502198306526
SSTR4	Tumor-loss LOCKs	common PMDs	-0.991502198306526	breastNormalVsTN_CL.T	Tumor	-0.991502198306526
CD93	Tumor-loss LOCKs	common PMDs	-0.991502198306526	breastNormalVsTN_CL.T	Tumor	-0.991502198306526
LINC00656	Tumor-loss LOCKs	common PMDs	-0.991502198306526	breastNormalVsTN_CL.T	Tumor	-0.991502198306526
NPEPL1	Tumor-loss LOCKs	common PMDs	-0.254894662857156	breastNormalVsTN_CL.T	Tumor	-0.254894662857156
ZNF831	Shared LOCKs	common PMDs	-0.991502198306526	breastNormalVsTN_CL.T	Tumor	-0.991502198306526
EDN3	Shared LOCKs	common PMDs	-0.991502198306526	breastNormalVsTN_CL.T	Tumor	-0.991502198306526
PHACTR3	Shared LOCKs	common PMDs	-0.957075547965012	breastNormalVsTN_CL.T	Tumor	-0.957075547965012
NTSR1	Tumor-loss LOCKs	common PMDs	-0.646407803337758	breastNormalVsTN_CL.T	Tumor	-0.646407803337758
LINC00659	Tumor-loss LOCKs	common PMDs	-0.40528468137459	breastNormalVsTN_CL.T	Tumor	-0.40528468137459
SSR4P1	Tumor-loss LOCKs	common PMDs	-0.439339202502905	breastNormalVsTN_CL.T	Tumor	-0.439339202502905
LINC00316	Tumor-loss LOCKs	common PMDs	-0.808927561963901	breastNormalVsTN_CL.T	Tumor	-0.808927561963901
LL21NC02-21A1.1	Tumor-loss LOCKs	common PMDs	-0.261575419035669	breastNormalVsTN_CL.T	Tumor	-0.261575419035669
COL18A1-AS2	Tumor-loss LOCKs	common PMDs	-0.991502198306526	breastNormalVsTN_CL.T	Tumor	-0.991502198306526
COL18A1-AS1	Tumor-loss LOCKs	common PMDs	-0.965940852914728	breastNormalVsTN_CL.T	Tumor	-0.965940852914728
MIR6815	Tumor-loss LOCKs	common PMDs	-0.991502198306526	breastNormalVsTN_CL.T	Tumor	-0.991502198306526
PCBP3	Tumor-loss LOCKs	common PMDs	0.439865351642252	breastNormalVsTN_CL.T	Tumor	0.439865351642252
PCAT14	Tumor-loss LOCKs	common PMDs	-0.985720311131902	breastNormalVsTN_CL.T	Tumor	-0.985720311131902
IGLL1	Tumor-loss LOCKs	common PMDs	-0.991502198306526	breastNormalVsTN_CL.T	Tumor	-0.991502198306526
PIWIL3	Tumor-loss LOCKs	common PMDs	-0.991502198306526	breastNormalVsTN_CL.T	Tumor	-0.991502198306526
SGSM1	Tumor-loss LOCKs	common PMDs	-0.822353375043413	breastNormalVsTN_CL.T	Tumor	-0.822353375043413
LINC01422	Tumor-loss LOCKs	common PMDs	-0.991502198306526	breastNormalVsTN_CL.T	Tumor	-0.991502198306526
SLC5A1	Tumor-loss LOCKs	common PMDs	-0.977714065446888	breastNormalVsTN_CL.T	Tumor	-0.977714065446888
SLC5A4	Tumor-loss LOCKs	common PMDs	-0.802990334947725	breastNormalVsTN_CL.T	Tumor	-0.802990334947725
CACNG2	Tumor-loss LOCKs	common PMDs	-0.944058811375844	breastNormalVsTN_CL.T	Tumor	-0.944058811375844
PVALB	Tumor-loss LOCKs	common PMDs	-0.92897636746413	breastNormalVsTN_CL.T	Tumor	-0.92897636746413
NCF4	Tumor-loss LOCKs	common PMDs	-0.854031561360775	breastNormalVsTN_CL.T	Tumor	-0.854031561360775
CSF2RB	Tumor-loss LOCKs	common PMDs	-0.967180531905736	breastNormalVsTN_CL.T	Tumor	-0.967180531905736
NPTXR	Tumor-loss LOCKs	common PMDs	0.102580254876321	breastNormalVsTN_CL.T	Tumor	0.102580254876321
CACNA1I	Tumor-loss LOCKs	common PMDs	-0.914531925840092	breastNormalVsTN_CL.T	Tumor	-0.914531925840092
ENTHD1	Tumor-loss LOCKs	common PMDs	-0.941889551387874	breastNormalVsTN_CL.T	Tumor	-0.941889551387874
GRAP2	Tumor-loss LOCKs	common PMDs	-0.91908705124151	breastNormalVsTN_CL.T	Tumor	-0.91908705124151
PARVG	Tumor-loss LOCKs	common PMDs	-0.975634432696459	breastNormalVsTN_CL.T	Tumor	-0.975634432696459
LINC00207	Tumor-loss LOCKs	common PMDs	-0.991502198306526	breastNormalVsTN_CL.T	Tumor	-0.991502198306526
LINC00229	Tumor-loss LOCKs	common PMDs	-0.991502198306526	breastNormalVsTN_CL.T	Tumor	-0.991502198306526
CNTN4-AS1	Tumor-gain LOCKs	common PMDs	-0.991502198306526	breastNormalVsTN_CL.T	Tumor	-0.991502198306526
IL5RA	Tumor-gain LOCKs	common PMDs	-0.971054320740247	breastNormalVsTN_CL.T	Tumor	-0.971054320740247
GADL1	Tumor-loss LOCKs	common PMDs	-0.991502198306526	breastNormalVsTN_CL.T	Tumor	-0.991502198306526
TOPAZ1	Tumor-loss LOCKs	common PMDs	-0.991502198306526	breastNormalVsTN_CL.T	Tumor	-0.991502198306526
CCR1	Tumor-loss LOCKs	common PMDs	-0.835230482936034	breastNormalVsTN_CL.T	Tumor	-0.835230482936034
CCR3	Tumor-loss LOCKs	common PMDs	-0.745784284670075	breastNormalVsTN_CL.T	Tumor	-0.745784284670075
TMEM108-AS1	Tumor-loss LOCKs	common PMDs	-0.962067775277676	breastNormalVsTN_CL.T	Tumor	-0.962067775277676
SIAH2-AS1	Tumor-loss LOCKs	common PMDs	-0.657359357641001	breastNormalVsTN_CL.T	Tumor	-0.657359357641001
CLRN1	Tumor-loss LOCKs	common PMDs	-0.983365975784343	breastNormalVsTN_CL.T	Tumor	-0.983365975784343
CLRN1-AS1	Tumor-loss LOCKs	common PMDs	-0.978244297106592	breastNormalVsTN_CL.T	Tumor	-0.978244297106592
IQCJ	Tumor-loss LOCKs	common PMDs	-0.991502198306526	breastNormalVsTN_CL.T	Tumor	-0.991502198306526
TMED11P	Tumor-loss LOCKs	common PMDs	-0.991502198306526	breastNormalVsTN_CL.T	Tumor	-0.991502198306526
SPON2	Tumor-loss LOCKs	common PMDs	-0.194142353498281	breastNormalVsTN_CL.T	Tumor	-0.194142353498281
SLC2A9	Tumor-gain LOCKs	common PMDs	-0.607127652627698	breastNormalVsTN_CL.T	Tumor	-0.607127652627698
DRD5	Tumor-gain LOCKs	common PMDs	-0.991502198306526	breastNormalVsTN_CL.T	Tumor	-0.991502198306526
ALB	Tumor-loss LOCKs	common PMDs	-0.97615786315478	breastNormalVsTN_CL.T	Tumor	-0.97615786315478
AFP	Tumor-loss LOCKs	common PMDs	-0.968255593359388	breastNormalVsTN_CL.T	Tumor	-0.968255593359388
AFM	Tumor-loss LOCKs	common PMDs	-0.979032604281851	breastNormalVsTN_CL.T	Tumor	-0.979032604281851
NKX6-1	Tumor-loss LOCKs	common PMDs	0.175274910204101	breastNormalVsTN_CL.T	Tumor	0.175274910204101
ETNPPL	Tumor-loss LOCKs	common PMDs	-0.676869964100847	breastNormalVsTN_CL.T	Tumor	-0.676869964100847
COL25A1	Tumor-loss LOCKs	common PMDs	-0.963430116430772	breastNormalVsTN_CL.T	Tumor	-0.963430116430772
TRPC3	Tumor-loss LOCKs	common PMDs	-0.789287050207768	breastNormalVsTN_CL.T	Tumor	-0.789287050207768
PLEKHG4B	Tumor-loss LOCKs	common PMDs	-0.385322200994391	breastNormalVsTN_CL.T	Tumor	-0.385322200994391
ZDHHC11B	Tumor-loss LOCKs	common PMDs	-0.66209695731136	breastNormalVsTN_CL.T	Tumor	-0.66209695731136
MIR4277	Shared LOCKs	common PMDs	-0.991502198306526	breastNormalVsTN_CL.T	Tumor	-0.991502198306526
ADCY2	Tumor-gain LOCKs	common PMDs	-0.980913542698799	breastNormalVsTN_CL.T	Tumor	-0.980913542698799
GDNF-AS1	Tumor-loss LOCKs	common PMDs	-0.985381869183413	breastNormalVsTN_CL.T	Tumor	-0.985381869183413
ISL1	Tumor-loss LOCKs	common PMDs	-0.381881556171728	breastNormalVsTN_CL.T	Tumor	-0.381881556171728
S100Z	Tumor-loss LOCKs	common PMDs	-0.991502198306526	breastNormalVsTN_CL.T	Tumor	-0.991502198306526
CRHBP	Tumor-loss LOCKs	common PMDs	-0.948378466169051	breastNormalVsTN_CL.T	Tumor	-0.948378466169051
HAPLN1	Tumor-loss LOCKs	common PMDs	-0.991502198306526	breastNormalVsTN_CL.T	Tumor	-0.991502198306526
TSLP	Tumor-loss LOCKs	common PMDs	-0.972756629092645	breastNormalVsTN_CL.T	Tumor	-0.972756629092645
CAMK4	Tumor-loss LOCKs	common PMDs	-0.285383445673633	breastNormalVsTN_CL.T	Tumor	-0.285383445673633
TRPC7-AS1	Tumor-loss LOCKs	common PMDs	-0.991502198306526	breastNormalVsTN_CL.T	Tumor	-0.991502198306526
CTB-1I21.1	Tumor-loss LOCKs	common PMDs	-0.991502198306526	breastNormalVsTN_CL.T	Tumor	-0.991502198306526
MIR378E	Tumor-loss LOCKs	common PMDs	-0.991502198306526	breastNormalVsTN_CL.T	Tumor	-0.991502198306526
FOXI1	Tumor-loss LOCKs	common PMDs	-0.946736525711891	breastNormalVsTN_CL.T	Tumor	-0.946736525711891
MSX2	Tumor-gain LOCKs	common PMDs	0.549744093904832	breastNormalVsTN_CL.T	Tumor	0.549744093904832
MIR4634	Tumor-gain LOCKs	common PMDs	-0.991502198306526	breastNormalVsTN_CL.T	Tumor	-0.991502198306526
HCG4B	Tumor-loss LOCKs	common PMDs	-0.622925348198408	breastNormalVsTN_CL.T	Tumor	-0.622925348198408
HCG9	Tumor-loss LOCKs	common PMDs	-0.953710104122599	breastNormalVsTN_CL.T	Tumor	-0.953710104122599
KLHL32	Tumor-loss LOCKs	common PMDs	-0.782817027963755	breastNormalVsTN_CL.T	Tumor	-0.782817027963755
MIR548AI	Tumor-loss LOCKs	common PMDs	-0.991502198306526	breastNormalVsTN_CL.T	Tumor	-0.991502198306526
TRDN	Tumor-loss LOCKs	common PMDs	-0.983075042413342	breastNormalVsTN_CL.T	Tumor	-0.983075042413342
RSPO3	Tumor-loss LOCKs	common PMDs	-0.214384333250526	breastNormalVsTN_CL.T	Tumor	-0.214384333250526
LAMA2	Tumor-loss LOCKs	common PMDs	-0.66550324180393	breastNormalVsTN_CL.T	Tumor	-0.66550324180393
TAAR9	Tumor-loss LOCKs	common PMDs	-0.991502198306526	breastNormalVsTN_CL.T	Tumor	-0.991502198306526
TAAR8	Tumor-loss LOCKs	common PMDs	-0.991502198306526	breastNormalVsTN_CL.T	Tumor	-0.991502198306526
TAAR6	Tumor-loss LOCKs	common PMDs	-0.991502198306526	breastNormalVsTN_CL.T	Tumor	-0.991502198306526
TAAR5	Tumor-loss LOCKs	common PMDs	-0.991502198306526	breastNormalVsTN_CL.T	Tumor	-0.991502198306526
TAAR2	Tumor-loss LOCKs	common PMDs	-0.991502198306526	breastNormalVsTN_CL.T	Tumor	-0.991502198306526
TAAR1	Tumor-loss LOCKs	common PMDs	-0.851857555602979	breastNormalVsTN_CL.T	Tumor	-0.851857555602979
VNN1	Tumor-loss LOCKs	common PMDs	0.463128101218958	breastNormalVsTN_CL.T	Tumor	0.463128101218958
SNORD101	Tumor-loss LOCKs	common PMDs	0.744852971364909	breastNormalVsTN_CL.T	Tumor	0.744852971364909
SNORD100	Tumor-loss LOCKs	common PMDs	0.147578907520498	breastNormalVsTN_CL.T	Tumor	0.147578907520498
SNORA33	Tumor-loss LOCKs	common PMDs	0.38316308398285	breastNormalVsTN_CL.T	Tumor	0.38316308398285
LINC00326	Tumor-loss LOCKs	common PMDs	-0.844401621836521	breastNormalVsTN_CL.T	Tumor	-0.844401621836521
EYA4	Tumor-loss LOCKs	common PMDs	0.441575809263751	breastNormalVsTN_CL.T	Tumor	0.441575809263751
MYCT1	Tumor-loss LOCKs	common PMDs	-0.93963887188975	breastNormalVsTN_CL.T	Tumor	-0.93963887188975
VIP	Tumor-loss LOCKs	common PMDs	-0.967622194709425	breastNormalVsTN_CL.T	Tumor	-0.967622194709425
UNC93A	Tumor-loss LOCKs	common PMDs	-0.981087865683294	breastNormalVsTN_CL.T	Tumor	-0.981087865683294
TTLL2	Tumor-loss LOCKs	common PMDs	-0.89893568345646	breastNormalVsTN_CL.T	Tumor	-0.89893568345646
NPY	Tumor-loss LOCKs	common PMDs	-0.962227810628153	breastNormalVsTN_CL.T	Tumor	-0.962227810628153
JAZF1-AS1	Tumor-loss LOCKs	common PMDs	-0.977861033676338	breastNormalVsTN_CL.T	Tumor	-0.977861033676338
CREB5	Tumor-loss LOCKs	common PMDs	-0.000715132890796999	breastNormalVsTN_CL.T	Tumor	-0.000715132890796999
DDC	Tumor-loss LOCKs	common PMDs	-0.854689639763387	breastNormalVsTN_CL.T	Tumor	-0.854689639763387
DDC-AS1	Tumor-loss LOCKs	common PMDs	-0.991502198306526	breastNormalVsTN_CL.T	Tumor	-0.991502198306526
MAGI2-AS2	Tumor-loss LOCKs	common PMDs	-0.991502198306526	breastNormalVsTN_CL.T	Tumor	-0.991502198306526
MAGI2-AS3	Tumor-loss LOCKs	common PMDs	0.477234300911929	breastNormalVsTN_CL.T	Tumor	0.477234300911929
CALCR	Tumor-loss LOCKs	common PMDs	-0.310895317981246	breastNormalVsTN_CL.T	Tumor	-0.310895317981246
MIR653	Tumor-loss LOCKs	common PMDs	-0.991502198306526	breastNormalVsTN_CL.T	Tumor	-0.991502198306526
MIR489	Tumor-loss LOCKs	common PMDs	-0.991502198306526	breastNormalVsTN_CL.T	Tumor	-0.991502198306526
MIR4652	Tumor-loss LOCKs	common PMDs	-0.991502198306526	breastNormalVsTN_CL.T	Tumor	-0.991502198306526
DYNC1I1	Tumor-loss LOCKs	common PMDs	-0.209843585666475	breastNormalVsTN_CL.T	Tumor	-0.209843585666475
DLX6-AS1	Tumor-loss LOCKs	common PMDs	-0.767300728996152	breastNormalVsTN_CL.T	Tumor	-0.767300728996152
EPO	Tumor-loss LOCKs	common PMDs	-0.811767590771646	breastNormalVsTN_CL.T	Tumor	-0.811767590771646
ZAN	Tumor-loss LOCKs	common PMDs	-0.991502198306526	breastNormalVsTN_CL.T	Tumor	-0.991502198306526
IFT22	Tumor-loss LOCKs	common PMDs	0.778743858030293	breastNormalVsTN_CL.T	Tumor	0.778743858030293
LINC01007	Tumor-loss LOCKs	common PMDs	-0.991502198306526	breastNormalVsTN_CL.T	Tumor	-0.991502198306526
TFEC	Tumor-loss LOCKs	common PMDs	-0.988199443982418	breastNormalVsTN_CL.T	Tumor	-0.988199443982418
PRSS1	Shared LOCKs	common PMDs	-0.97309846849363	breastNormalVsTN_CL.T	Tumor	-0.97309846849363
PRSS2	Shared LOCKs	common PMDs	-0.68138165699069	breastNormalVsTN_CL.T	Tumor	-0.68138165699069
TRPV6	Shared LOCKs	common PMDs	-0.951458900789251	breastNormalVsTN_CL.T	Tumor	-0.951458900789251
LINC00681	Tumor-loss LOCKs	common PMDs	-0.991502198306526	breastNormalVsTN_CL.T	Tumor	-0.991502198306526
NKX2-6	Tumor-loss LOCKs	common PMDs	-0.991502198306526	breastNormalVsTN_CL.T	Tumor	-0.991502198306526
ADAM28	Tumor-loss LOCKs	common PMDs	-0.653170696565279	breastNormalVsTN_CL.T	Tumor	-0.653170696565279
ADAMDEC1	Tumor-loss LOCKs	common PMDs	-0.991502198306526	breastNormalVsTN_CL.T	Tumor	-0.991502198306526
ADAM7	Tumor-loss LOCKs	common PMDs	-0.991502198306526	breastNormalVsTN_CL.T	Tumor	-0.991502198306526
TEX15	Tumor-loss LOCKs	common PMDs	-0.388892527287475	breastNormalVsTN_CL.T	Tumor	-0.388892527287475
NRG1-IT1	Tumor-loss LOCKs	common PMDs	-0.991502198306526	breastNormalVsTN_CL.T	Tumor	-0.991502198306526
TSPYL5	Tumor-loss LOCKs	common PMDs	0.799036221903167	breastNormalVsTN_CL.T	Tumor	0.799036221903167
COLEC10	Tumor-loss LOCKs	common PMDs	-0.991502198306526	breastNormalVsTN_CL.T	Tumor	-0.991502198306526
MIR548AZ	Tumor-loss LOCKs	common PMDs	-0.991502198306526	breastNormalVsTN_CL.T	Tumor	-0.991502198306526
LINC00861	Tumor-loss LOCKs	common PMDs	-0.851447392726162	breastNormalVsTN_CL.T	Tumor	-0.851447392726162
CCDC26	Tumor-loss LOCKs	common PMDs	-0.897373277206719	breastNormalVsTN_CL.T	Tumor	-0.897373277206719
MIR3686	Tumor-loss LOCKs	common PMDs	-0.991502198306526	breastNormalVsTN_CL.T	Tumor	-0.991502198306526
CYP11B1	Shared LOCKs	common PMDs	-0.974228001192307	breastNormalVsTN_CL.T	Tumor	-0.974228001192307
CYP11B2	Shared LOCKs	common PMDs	-0.991502198306526	breastNormalVsTN_CL.T	Tumor	-0.991502198306526
CDC42P3	Shared LOCKs	common PMDs	-0.778543121295243	breastNormalVsTN_CL.T	Tumor	-0.778543121295243
LINC01235	Tumor-loss LOCKs	common PMDs	-0.896354988955579	breastNormalVsTN_CL.T	Tumor	-0.896354988955579
BNC2	Tumor-loss LOCKs	common PMDs	-0.453575661006035	breastNormalVsTN_CL.T	Tumor	-0.453575661006035
TRPM3	Tumor-loss LOCKs	common PMDs	-0.909217071863906	breastNormalVsTN_CL.T	Tumor	-0.909217071863906
MIR204	Tumor-loss LOCKs	common PMDs	-0.991502198306526	breastNormalVsTN_CL.T	Tumor	-0.991502198306526
LINC01508	Tumor-loss LOCKs	common PMDs	-0.626035615719219	breastNormalVsTN_CL.T	Tumor	-0.626035615719219
LINC01501	Tumor-loss LOCKs	common PMDs	-0.991502198306526	breastNormalVsTN_CL.T	Tumor	-0.991502198306526
DIRAS2	Tumor-loss LOCKs	common PMDs	-0.941426256818549	breastNormalVsTN_CL.T	Tumor	-0.941426256818549
COL15A1	Tumor-loss LOCKs	common PMDs	-0.7823561481659	breastNormalVsTN_CL.T	Tumor	-0.7823561481659
LINC01613	Tumor-gain LOCKs	common PMDs	-0.991502198306526	breastNormalVsTN_CL.T	Tumor	-0.991502198306526
MIR147A	Tumor-gain LOCKs	common PMDs	-0.991502198306526	breastNormalVsTN_CL.T	Tumor	-0.991502198306526
LAMC3	Tumor-loss LOCKs	common PMDs	-0.523661962879784	breastNormalVsTN_CL.T	Tumor	-0.523661962879784
DBH-AS1	Tumor-loss LOCKs	common PMDs	-0.450219798665245	breastNormalVsTN_CL.T	Tumor	-0.450219798665245
SARDH	Tumor-loss LOCKs	common PMDs	-0.216624653653138	breastNormalVsTN_CL.T	Tumor	-0.216624653653138
MIR3689C	Tumor-loss LOCKs	common PMDs	-0.991502198306526	breastNormalVsTN_CL.T	Tumor	-0.991502198306526
MIR3689A	Tumor-loss LOCKs	common PMDs	-0.991502198306526	breastNormalVsTN_CL.T	Tumor	-0.991502198306526
MIR3689D1	Tumor-loss LOCKs	common PMDs	-0.991502198306526	breastNormalVsTN_CL.T	Tumor	-0.991502198306526
MIR3689B	Tumor-loss LOCKs	common PMDs	-0.991502198306526	breastNormalVsTN_CL.T	Tumor	-0.991502198306526
MIR3689D2	Tumor-loss LOCKs	common PMDs	-0.991502198306526	breastNormalVsTN_CL.T	Tumor	-0.991502198306526
MIR3689E	Tumor-loss LOCKs	common PMDs	-0.991502198306526	breastNormalVsTN_CL.T	Tumor	-0.991502198306526
MIR3689F	Tumor-loss LOCKs	common PMDs	-0.991502198306526	breastNormalVsTN_CL.T	Tumor	-0.991502198306526
LINC01346	Tumor-gain LOCKs	common PMDs	-0.962405041154037	breastNormalVsTN_CL.N	Normal	-0.962405041154037
HFM1	Tumor-loss LOCKs	common PMDs	-0.965837720553948	breastNormalVsTN_CL.N	Normal	-0.965837720553948
SYCP1	Tumor-loss LOCKs	common PMDs	-0.962563085887689	breastNormalVsTN_CL.N	Normal	-0.962563085887689
RPTN	Tumor-loss LOCKs	common PMDs	-0.665856679311674	breastNormalVsTN_CL.N	Normal	-0.665856679311674
HRNR	Tumor-loss LOCKs	common PMDs	-0.940806501545991	breastNormalVsTN_CL.N	Normal	-0.940806501545991
FLG	Tumor-loss LOCKs	common PMDs	-0.761896815894525	breastNormalVsTN_CL.N	Normal	-0.761896815894525
FLG-AS1	Tumor-loss LOCKs	common PMDs	-0.700189331146662	breastNormalVsTN_CL.N	Normal	-0.700189331146662
FLG2	Tumor-loss LOCKs	common PMDs	-0.968464930740013	breastNormalVsTN_CL.N	Normal	-0.968464930740013
FCRL2	Tumor-loss LOCKs	common PMDs	-0.969923023788961	breastNormalVsTN_CL.N	Normal	-0.969923023788961
ILDR2	Tumor-loss LOCKs	common PMDs	-0.911540365361821	breastNormalVsTN_CL.N	Normal	-0.911540365361821
MAEL	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_CL.N	Normal	-0.975657937177745
C4BPA	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_CL.N	Normal	-0.975657937177745
CR1	Tumor-loss LOCKs	common PMDs	-0.968121476211057	breastNormalVsTN_CL.N	Normal	-0.968121476211057
SYT14	Tumor-loss LOCKs	common PMDs	-0.459275585356265	breastNormalVsTN_CL.N	Normal	-0.459275585356265
LINC00210	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_CL.N	Normal	-0.975657937177745
LYPLAL1-AS1	Tumor-loss LOCKs	common PMDs	-0.410777024146744	breastNormalVsTN_CL.N	Normal	-0.410777024146744
ZC3H11B	Tumor-loss LOCKs	common PMDs	0.680619656316874	breastNormalVsTN_CL.N	Normal	0.680619656316874
MIR6072	Tumor-gain LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_CL.N	Normal	-0.975657937177745
MIR4293	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_CL.N	Normal	-0.975657937177745
MIR1265	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_CL.N	Normal	-0.975657937177745
ARMC3	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_CL.N	Normal	-0.975657937177745
C10orf67	Tumor-loss LOCKs	common PMDs	-0.528874617682447	breastNormalVsTN_CL.N	Normal	-0.528874617682447
LINC00844	Tumor-loss LOCKs	common PMDs	-0.810738763951551	breastNormalVsTN_CL.N	Normal	-0.810738763951551
PHYHIPL	Tumor-loss LOCKs	common PMDs	-0.832053824946352	breastNormalVsTN_CL.N	Normal	-0.832053824946352
FAM13C	Tumor-loss LOCKs	common PMDs	-0.886176762253131	breastNormalVsTN_CL.N	Normal	-0.886176762253131
